"","trip_id","distance","end","start","trip_duration"
"5749","1199295",8.3942872503,"18:50:00","18:09:00",2460
"5750","1199296",7.5898603537,"18:35:00","17:56:00",2340
"5751","1199297",5.8595906671,"18:20:00","17:48:00",1920
"5752","1199298",4.4126040194,"18:10:00","17:45:00",1500
"5753","1199299",7.5898603537,"18:00:00","17:21:00",2340
"5754","1199300",8.3942872503,"17:50:00","17:09:00",2460
"5755","1199301",7.5898603537,"17:28:00","16:49:00",2340
"5756","1199302",5.8595906671,"17:18:00","16:46:00",1920
"5757","1199303",7.5898603537,"16:58:00","16:19:00",2340
"5758","1199304",8.3942872503,"16:48:00","16:07:00",2460
"5759","1199305",7.5898603537,"16:28:00","15:49:00",2340
"5760","1199306",5.8595906671,"16:18:00","15:46:00",1920
"5761","1199307",7.5898603537,"15:58:00","15:19:00",2340
"5762","1199308",8.3942872503,"15:48:00","15:07:00",2460
"5763","1199309",7.5898603537,"15:28:00","14:49:00",2340
"5764","1199310",5.8595906671,"15:18:00","14:46:00",1920
"5765","1199311",7.5898603537,"14:58:00","14:19:00",2340
"5766","1199312",8.3942872503,"14:48:00","14:07:00",2460
"5767","1199313",7.5898603537,"14:28:00","13:49:00",2340
"5768","1199314",5.8595906671,"14:18:00","13:46:00",1920
"5769","1199315",7.5898603537,"13:58:00","13:19:00",2340
"5770","1199316",8.3942872503,"13:48:00","13:07:00",2460
"5771","1199317",7.5898603537,"13:28:00","12:49:00",2340
"5772","1199318",5.8595906671,"13:18:00","12:46:00",1920
"5773","1199319",7.5898603537,"12:58:00","12:19:00",2340
"5774","1199320",8.3942872503,"12:48:00","12:07:00",2460
"5775","1199321",7.5898603537,"12:28:00","11:49:00",2340
"5776","1199322",5.8595906671,"12:18:00","11:46:00",1920
"5777","1199323",7.5898603537,"11:58:00","11:19:00",2340
"5778","1199324",7.5898603537,"11:28:00","10:50:00",2280
"5779","1199325",5.8595906671,"11:18:00","10:47:00",1860
"5780","1199326",8.3942872503,"10:48:00","10:09:00",2340
"5781","1199327",5.8595906671,"10:18:00","09:47:00",1860
"5782","1199328",7.5898603537,"09:58:00","09:20:00",2280
"5783","1199329",8.3942872503,"09:48:00","09:09:00",2340
"5784","1199330",7.5898603537,"09:28:00","08:50:00",2280
"5785","1199331",5.8595906671,"09:18:00","08:47:00",1860
"5786","1199332",5.8595906671,"08:58:00","08:28:00",1800
"5787","1199333",8.3942872503,"08:48:00","08:10:00",2280
"5788","1199334",5.5921525887,"08:25:00","07:56:00",1740
"5789","1199335",5.8595906671,"08:10:00","07:40:00",1800
"5790","1199336",5.4181687087,"07:55:00","07:28:00",1620
"5791","1199337",3.8236064485,"07:25:00","07:03:00",1320
"5792","1199338",7.5898603537,"07:40:00","07:03:00",2220
"5793","1199339",3.8236064485,"07:05:00","06:43:00",1320
"5794","1199341",4.9869993718,"07:52:00","07:30:00",1320
"5795","1199342",3.7715355587,"19:58:00","19:40:00",1080
"5796","1199343",5.4974556483,"18:55:00","18:30:00",1500
"5797","1199344",5.4974556483,"17:45:00","17:20:00",1500
"5798","1199345",4.9869993718,"17:07:00","16:45:00",1320
"5799","1199346",5.4974556483,"16:35:00","16:10:00",1500
"5800","1199347",4.9869993718,"15:57:00","15:35:00",1320
"5801","1199348",5.4974556483,"15:25:00","15:00:00",1500
"5802","1199349",4.9869993718,"14:47:00","14:25:00",1320
"5803","1199350",5.4974556483,"14:15:00","13:50:00",1500
"5804","1199351",4.9869993718,"13:37:00","13:15:00",1320
"5805","1199352",5.4974556483,"13:05:00","12:40:00",1500
"5806","1199353",4.9869993718,"12:27:00","12:05:00",1320
"5807","1199354",5.4974556483,"11:55:00","11:30:00",1500
"5808","1199355",4.9869993718,"11:17:00","10:55:00",1320
"5809","1199356",5.4974556483,"10:45:00","10:20:00",1500
"5810","1199357",4.9869993718,"10:07:00","09:45:00",1320
"5811","1199358",5.4974556483,"09:35:00","09:10:00",1500
"5812","1199359",4.9869993718,"08:57:00","08:35:00",1320
"5813","1199360",5.4974556483,"08:25:00","08:00:00",1500
"5814","1199361",5.4181687087,"08:25:00","08:00:00",1500
"5815","1199362",3.8236064485,"06:35:00","06:14:00",1260
"5816","1199363",5.8595906671,"19:30:00","19:02:00",1680
"5817","1199364",5.8595906671,"18:20:00","17:52:00",1680
"5818","1199365",5.4181687087,"17:45:00","17:20:00",1500
"5819","1199366",5.8595906671,"17:10:00","16:42:00",1680
"5820","1199367",5.4181687087,"16:35:00","16:10:00",1500
"5821","1199368",5.8595906671,"16:00:00","15:32:00",1680
"5822","1199369",5.4181687087,"15:25:00","15:00:00",1500
"5823","1199370",5.8595906671,"14:50:00","14:22:00",1680
"5824","1199371",5.4181687087,"14:15:00","13:50:00",1500
"5825","1199372",5.8595906671,"13:40:00","13:12:00",1680
"5826","1199373",5.4181687087,"13:05:00","12:40:00",1500
"5827","1199374",5.8595906671,"12:30:00","12:02:00",1680
"5828","1199375",5.4181687087,"11:55:00","11:30:00",1500
"5829","1199376",5.8595906671,"11:20:00","10:52:00",1680
"5830","1199377",5.4181687087,"10:45:00","10:20:00",1500
"5831","1199378",5.8595906671,"10:10:00","09:42:00",1680
"5832","1199379",5.4181687087,"09:35:00","09:10:00",1500
"5833","1199380",5.8595906671,"09:00:00","08:32:00",1680
"5834","1199381",5.8595906671,"07:50:00","07:22:00",1680
"5835","1199383",5.4974556483,"07:10:00","06:35:00",2100
"5836","1199384",7.5073422849,"13:56:00","13:20:00",2160
"5837","1199385",7.5073422849,"12:26:00","11:50:00",2160
"5838","1199386",7.5073422849,"10:56:00","10:20:00",2160
"5839","1199387",3.7715355587,"23:06:00","22:45:00",1260
"5840","1199388",3.7715355587,"16:20:00","15:52:00",1680
"5841","1199389",3.7715355587,"15:43:00","15:15:00",1680
"5842","1199390",3.7715355587,"05:19:00","05:00:00",1140
"5843","1199391",4.9869993718,"07:55:00","07:25:00",1800
"5844","1199392",19.4236225003,"16:42:00","15:30:00",4320
"5845","1199393",19.4236225003,"15:39:00","14:30:00",4140
"5846","1199394",19.4236225003,"14:37:00","13:30:00",4020
"5847","1199395",19.4236225003,"13:37:00","12:30:00",4020
"5848","1199396",19.4236225003,"12:37:00","11:30:00",4020
"5849","1199397",19.4236225003,"11:37:00","10:30:00",4020
"5850","1199398",19.4236225003,"10:37:00","09:30:00",4020
"5851","1199399",19.4236225003,"09:37:00","08:30:00",4020
"5852","1199400",19.4236225003,"08:42:00","07:35:00",4020
"5853","1199401",15.5513627025,"19:25:00","18:30:00",3300
"5854","1199402",19.4236225003,"17:43:00","16:30:00",4380
"5855","1199403",19.4236225003,"07:52:00","06:45:00",4020
"5856","1199404",15.5513627025,"07:05:00","06:15:00",3000
"5857","1199405",19.4236225003,"06:33:00","05:35:00",3480
"5858","1199406",5.3414915273,"17:56:00","17:20:00",2160
"5859","1199407",7.5073422849,"17:05:00","16:22:00",2580
"5860","1199408",7.5073422849,"20:52:00","20:20:00",1920
"5861","1199409",7.5073422849,"19:47:00","19:15:00",1920
"5862","1199410",7.5073422849,"19:32:00","19:00:00",1920
"5863","1199411",7.5073422849,"18:23:00","17:40:00",2580
"5864","1199412",7.5073422849,"17:43:00","17:00:00",2580
"5865","1199413",7.5073422849,"17:26:00","16:43:00",2580
"5866","1199414",3.7715355587,"16:44:00","16:15:00",1740
"5867","1199415",7.5073422849,"15:41:00","15:00:00",2460
"5868","1199416",3.7715355587,"15:07:00","14:40:00",1620
"5869","1199417",7.5073422849,"15:00:00","14:20:00",2400
"5870","1199418",7.5073422849,"14:26:00","13:50:00",2160
"5871","1199419",7.5073422849,"13:26:00","12:50:00",2160
"5872","1199420",7.5073422849,"12:56:00","12:20:00",2160
"5873","1199421",7.5073422849,"11:56:00","11:20:00",2160
"5874","1199422",7.5073422849,"11:26:00","10:50:00",2160
"5875","1199423",7.5073422849,"10:26:00","09:50:00",2160
"5876","1199424",7.5073422849,"09:56:00","09:20:00",2160
"5877","1199425",7.5073422849,"09:27:00","08:50:00",2220
"5878","1199426",7.5073422849,"08:57:00","08:20:00",2220
"5879","1199427",7.5073422849,"08:29:00","07:52:00",2220
"5880","1199428",7.5073422849,"07:52:00","07:15:00",2220
"5881","1199429",7.5073422849,"06:21:00","05:50:00",1860
"5882","1199430",5.4974556483,"19:16:00","18:45:00",1860
"5883","1199431",5.4974556483,"18:53:00","18:15:00",2280
"5884","1199432",5.4974556483,"18:28:00","17:50:00",2280
"5885","1199433",5.4974556483,"17:48:00","17:10:00",2280
"5886","1199434",5.4974556483,"17:15:00","16:37:00",2280
"5887","1199435",5.4974556483,"16:45:00","16:07:00",2280
"5888","1199436",5.4974556483,"16:13:00","15:37:00",2160
"5889","1199437",5.4974556483,"15:58:00","15:22:00",2160
"5890","1199438",5.4974556483,"15:25:00","14:50:00",2100
"5891","1199439",5.4974556483,"14:45:00","14:10:00",2100
"5892","1199440",5.4974556483,"14:13:00","13:40:00",1980
"5893","1199441",5.4974556483,"13:43:00","13:10:00",1980
"5894","1199442",5.4974556483,"13:13:00","12:40:00",1980
"5895","1199443",5.4974556483,"12:43:00","12:10:00",1980
"5896","1199444",5.4974556483,"12:13:00","11:40:00",1980
"5897","1199445",5.4974556483,"11:43:00","11:10:00",1980
"5898","1199446",5.4974556483,"11:13:00","10:40:00",1980
"5899","1199447",5.4974556483,"10:43:00","10:10:00",1980
"5900","1199448",5.4974556483,"10:13:00","09:40:00",1980
"5901","1199449",5.4974556483,"09:43:00","09:10:00",1980
"5902","1199450",5.4974556483,"09:15:00","08:40:00",2100
"5903","1199451",5.4974556483,"08:45:00","08:10:00",2100
"5904","1199452",5.4974556483,"08:20:00","07:45:00",2100
"5905","1199453",5.4974556483,"07:30:00","06:55:00",2100
"5906","1199454",5.4974556483,"06:32:00","06:05:00",1620
"5907","1199455",8.4128041061,"16:46:00","16:00:00",2760
"5908","1199456",8.4128041061,"15:52:00","15:07:00",2700
"5909","1199457",8.4128041061,"14:44:00","14:00:00",2640
"5910","1199458",8.4128041061,"13:42:00","13:00:00",2520
"5911","1199459",8.4128041061,"12:42:00","12:00:00",2520
"5912","1199460",8.4128041061,"11:42:00","11:00:00",2520
"5913","1199461",8.4128041061,"10:42:00","10:00:00",2520
"5914","1199462",3.5611393381,"25:05:00","24:45:00",1200
"5915","1199463",5.5713987973,"07:50:00","07:05:00",2700
"5916","1199464",5.5713987973,"07:05:00","06:25:00",2400
"5917","1199465",15.5513627025,"17:55:00","16:50:00",3900
"5918","1199466",15.5513627025,"19:05:00","18:00:00",3900
"5919","1199467",15.5513627025,"18:35:00","17:30:00",3900
"5920","1199468",7.5073422849,"16:26:00","15:45:00",2460
"5921","1199469",7.5073422849,"21:57:00","21:25:00",1920
"5922","1199470",3.7715355587,"24:06:00","23:45:00",1260
"5923","1199471",8.4128041061,"09:42:00","09:00:00",2520
"5924","1199472",8.4128041061,"08:42:00","08:00:00",2520
"5925","1199473",7.5898603537,"13:45:00","13:05:00",2400
"5926","1199474",4.4126040194,"05:30:00","05:03:00",1620
"5927","1199476",7.5898603537,"14:55:00","14:11:00",2640
"5928","1199477",7.5898603537,"13:15:00","12:35:00",2400
"5929","1199478",7.5898603537,"11:45:00","11:06:00",2340
"5930","1199479",7.5898603537,"16:32:00","15:45:00",2820
"5931","1199480",8.3942872503,"16:40:00","15:55:00",2700
"5932","1199481",4.4126040194,"16:25:00","15:55:00",1800
"5933","1199482",5.8595906671,"16:17:00","15:39:00",2280
"5934","1199483",7.5898603537,"16:02:00","15:15:00",2820
"5935","1199484",19.3778274576,"16:10:00","14:57:00",4380
"5936","1199485",4.4126040194,"15:55:00","15:26:00",1740
"5937","1199486",4.4126040194,"15:47:00","15:18:00",1740
"5938","1199487",5.8595906671,"15:40:00","15:03:00",2220
"5939","1199488",8.3942872503,"15:32:00","14:48:00",2640
"5940","1199489",7.5898603537,"15:25:00","14:38:00",2820
"5941","1199490",5.8595906671,"15:02:00","14:25:00",2220
"5942","1199491",19.3778274576,"15:17:00","14:04:00",4380
"5943","1199492",5.8595906671,"14:45:00","14:08:00",2220
"5944","1199493",4.4126040194,"14:25:00","13:56:00",1740
"5945","1199494",8.3942872503,"14:35:00","13:51:00",2640
"5946","1199495",7.5898603537,"14:15:00","13:31:00",2640
"5947","1199496",19.3778274576,"14:05:00","12:53:00",4320
"5948","1199497",5.8595906671,"13:55:00","13:20:00",2100
"5949","1199498",5.8595906671,"13:25:00","12:50:00",2100
"5950","1199499",8.3942872503,"13:35:00","12:53:00",2520
"5951","1199500",5.8595906671,"12:55:00","12:21:00",2040
"5952","1199501",19.3778274576,"13:05:00","11:58:00",4020
"5953","1199502",7.5898603537,"12:45:00","12:06:00",2340
"5954","1199503",5.8595906671,"12:25:00","11:51:00",2040
"5955","1199504",8.3942872503,"12:35:00","11:54:00",2460
"5956","1199505",7.5898603537,"12:15:00","11:36:00",2340
"5957","1199506",5.8595906671,"11:55:00","11:21:00",2040
"5958","1199507",19.3778274576,"12:05:00","10:58:00",4020
"5959","1199508",5.8595906671,"11:25:00","10:51:00",2040
"5960","1199509",8.3942872503,"11:35:00","10:54:00",2460
"5961","1199510",7.5898603537,"11:15:00","10:36:00",2340
"5962","1199511",5.8595906671,"10:55:00","10:21:00",2040
"5963","1199512",19.3778274576,"11:05:00","09:58:00",4020
"5964","1199513",7.5898603537,"10:45:00","10:06:00",2340
"5965","1199514",5.8595906671,"10:25:00","09:51:00",2040
"5966","1199515",8.3942872503,"10:35:00","09:54:00",2460
"5967","1199516",7.5898603537,"10:15:00","09:36:00",2340
"5968","1199517",5.8595906671,"09:55:00","09:21:00",2040
"5969","1199518",19.3778274576,"10:05:00","08:58:00",4020
"5970","1199519",7.5898603537,"09:45:00","09:06:00",2340
"5971","1199520",8.3942872503,"09:25:00","08:44:00",2460
"5972","1199521",7.5898603537,"09:20:00","08:41:00",2340
"5973","1199522",5.8595906671,"09:05:00","08:30:00",2100
"5974","1199523",19.3778274576,"09:15:00","08:09:00",3960
"5975","1199524",5.8595906671,"08:45:00","08:10:00",2100
"5976","1199525",5.4181687087,"08:35:00","08:04:00",1860
"5977","1199526",5.5921525887,"08:25:00","07:53:00",1920
"5978","1199527",19.3778274576,"08:05:00","06:52:00",4380
"5979","1199528",5.8595906671,"08:15:00","07:40:00",2100
"5980","1199529",5.8595906671,"07:55:00","07:20:00",2100
"5981","1199530",5.4181687087,"07:47:00","07:16:00",1860
"5982","1199531",5.5921525887,"07:40:00","07:08:00",1920
"5983","1199532",15.4818934247,"07:30:00","06:25:00",3900
"5984","1199533",7.5898603537,"07:10:00","06:30:00",2400
"5985","1199534",5.8595906671,"07:20:00","06:45:00",2100
"5986","1199535",5.8595906671,"07:00:00","06:25:00",2100
"5987","1199536",5.4181687087,"06:50:00","06:19:00",1860
"5988","1199537",5.5921525887,"06:40:00","06:08:00",1920
"5989","1199538",2.4738022252,"06:25:00","06:08:00",1020
"5990","1199539",4.4126040194,"06:10:00","05:43:00",1620
"5991","1199540",15.4818934247,"20:00:00","19:07:00",3180
"5992","1199541",7.5898603537,"08:55:00","08:15:00",2400
"5993","1199542",4.4126040194,"15:10:00","14:41:00",1740
"5994","1199543",8.3942872503,"17:35:00","16:50:00",2700
"5995","1199544",7.5898603537,"18:40:00","17:59:00",2460
"5996","1199545",7.5898603537,"21:50:00","21:12:00",2280
"5997","1199546",5.8595906671,"09:35:00","09:01:00",2040
"5998","1199547",15.4818934247,"19:35:00","18:35:00",3600
"5999","1199548",4.4126040194,"24:30:00","24:10:00",1200
"6000","1199549",4.4126040194,"23:30:00","23:09:00",1260
"6001","1199550",7.5898603537,"22:40:00","22:08:00",1920
"6002","1199551",7.5898603537,"21:20:00","20:42:00",2280
"6003","1199552",7.5898603537,"20:10:00","19:32:00",2280
"6004","1199553",15.4818934247,"20:40:00","19:45:00",3300
"6005","1199554",5.8595906671,"19:55:00","19:22:00",1980
"6006","1199555",5.8595906671,"19:10:00","18:36:00",2040
"6007","1199556",7.5898603537,"19:05:00","18:24:00",2460
"6008","1199557",19.3778274576,"19:05:00","17:57:00",4080
"6009","1199558",5.8595906671,"18:30:00","17:56:00",2040
"6010","1199559",5.4181687087,"18:50:00","18:18:00",1920
"6011","1199560",7.5898603537,"18:15:00","17:28:00",2820
"6012","1199561",15.4818934247,"18:25:00","17:20:00",3900
"6013","1199562",5.8595906671,"18:00:00","17:26:00",2040
"6014","1199563",19.3778274576,"18:10:00","17:02:00",4080
"6015","1199564",7.5898603537,"17:55:00","17:09:00",2760
"6016","1199565",5.8595906671,"17:45:00","17:07:00",2280
"6017","1199566",7.5898603537,"17:25:00","16:38:00",2820
"6018","1199567",5.8595906671,"17:02:00","16:24:00",2280
"6019","1199568",19.3778274576,"17:10:00","15:57:00",4380
"6020","1199569",5.8595906671,"16:47:00","16:09:00",2280
"6021","1199570",4.4126040194,"16:55:00","16:25:00",1800
"6022","1199571",4.4126040194,"05:50:00","05:23:00",1620
"6023","1199572",4.4126040194,"17:17:00","16:47:00",1800
"6024","1199573",6.2059428625,"17:16:00","16:50:00",1560
"6025","1199574",6.2059428625,"15:46:00","15:20:00",1560
"6026","1199575",6.2059428625,"14:16:00","13:50:00",1560
"6027","1199576",6.2059428625,"12:46:00","12:20:00",1560
"6028","1199577",6.2059428625,"11:15:00","10:50:00",1500
"6029","1199578",6.2059428625,"09:45:00","09:20:00",1500
"6030","1199579",6.2059428625,"08:15:00","07:50:00",1500
"6031","1199580",6.2059428625,"18:41:00","18:15:00",1560
"6032","1199581",6.2059428625,"18:16:00","17:50:00",1560
"6033","1199582",4.0046739579,"17:45:00","17:25:00",1200
"6034","1199583",4.0046739579,"16:40:00","16:20:00",1200
"6035","1199584",4.0046739579,"16:10:00","15:50:00",1200
"6036","1199585",4.0046739579,"15:10:00","14:50:00",1200
"6037","1199586",4.0046739579,"14:40:00","14:20:00",1200
"6038","1199587",4.0046739579,"13:40:00","13:20:00",1200
"6039","1199588",4.0046739579,"13:10:00","12:50:00",1200
"6040","1199589",4.0046739579,"12:09:00","11:50:00",1140
"6041","1199590",4.0046739579,"11:39:00","11:20:00",1140
"6042","1199591",4.0046739579,"10:39:00","10:20:00",1140
"6043","1199592",4.0046739579,"10:09:00","09:50:00",1140
"6044","1199593",4.0046739579,"09:09:00","08:50:00",1140
"6045","1199594",4.0046739579,"08:39:00","08:20:00",1140
"6046","1199595",4.0046739579,"07:39:00","07:20:00",1140
"6047","1199596",4.3795470822,"18:08:00","17:46:00",1320
"6048","1199597",5.7357514268,"17:48:00","17:21:00",1620
"6049","1199598",4.1441096103,"17:18:00","16:56:00",1320
"6050","1199599",4.3795470822,"16:48:00","16:26:00",1320
"6051","1199600",5.7357514268,"16:18:00","15:51:00",1620
"6052","1199601",4.3795470822,"15:48:00","15:26:00",1320
"6053","1199602",4.3795470822,"15:18:00","14:56:00",1320
"6054","1199603",5.7357514268,"14:48:00","14:21:00",1620
"6055","1199604",4.3795470822,"14:18:00","13:56:00",1320
"6056","1199605",4.3795470822,"13:48:00","13:26:00",1320
"6057","1199606",5.7357514268,"13:18:00","12:51:00",1620
"6058","1199607",4.3795470822,"12:48:00","12:26:00",1320
"6059","1199608",4.3795470822,"12:18:00","11:56:00",1320
"6060","1199609",5.7357514268,"11:48:00","11:21:00",1620
"6061","1199610",4.3795470822,"11:18:00","10:56:00",1320
"6062","1199611",4.3795470822,"10:48:00","10:26:00",1320
"6063","1199612",5.7357514268,"10:18:00","09:51:00",1620
"6064","1199613",4.3795470822,"09:48:00","09:26:00",1320
"6065","1199614",4.3795470822,"09:18:00","08:56:00",1320
"6066","1199615",5.7357514268,"08:48:00","08:21:00",1620
"6067","1199616",4.3795470822,"08:18:00","07:56:00",1320
"6068","1199617",4.3795470822,"07:48:00","07:26:00",1320
"6069","1199618",4.0046739579,"10:20:00","10:00:00",1200
"6070","1199619",4.0046739579,"09:50:00","09:30:00",1200
"6071","1199620",6.2059428625,"10:57:00","10:30:00",1620
"6072","1199621",6.2059428625,"18:18:00","17:50:00",1680
"6073","1199622",6.2059428625,"17:38:00","17:10:00",1680
"6074","1199623",6.2059428625,"16:53:00","16:25:00",1680
"6075","1199624",6.2059428625,"16:13:00","15:45:00",1680
"6076","1199625",6.2059428625,"15:28:00","15:00:00",1680
"6077","1199626",6.2059428625,"14:28:00","14:00:00",1680
"6078","1199627",6.2059428625,"13:57:00","13:30:00",1620
"6079","1199628",6.2059428625,"12:27:00","12:00:00",1620
"6080","1199629",6.2059428625,"11:27:00","11:00:00",1620
"6081","1199630",6.2059428625,"09:27:00","09:00:00",1620
"6082","1199631",6.2059428625,"09:00:00","08:35:00",1500
"6083","1199632",6.2059428625,"08:15:00","07:50:00",1500
"6084","1199633",6.2059428625,"07:35:00","07:10:00",1500
"6085","1199634",6.2059428625,"06:50:00","06:25:00",1500
"6086","1199635",6.6668758703,"17:58:00","17:30:00",1680
"6087","1199636",6.6668758703,"17:13:00","16:45:00",1680
"6088","1199637",6.6668758703,"16:33:00","16:05:00",1680
"6089","1199638",6.5280615889,"11:55:00","11:30:00",1500
"6090","1199639",6.5280615889,"07:53:00","07:30:00",1380
"6091","1199640",6.5280615889,"07:13:00","06:50:00",1380
"6092","1199641",6.5280615889,"06:28:00","06:05:00",1380
"6093","1199642",4.0046739579,"21:45:00","21:25:00",1200
"6094","1199643",4.0046739579,"20:40:00","20:20:00",1200
"6095","1199644",4.0046739579,"19:35:00","19:15:00",1200
"6096","1199645",4.0046739579,"18:36:00","18:15:00",1260
"6097","1199646",4.0046739579,"15:46:00","15:25:00",1260
"6098","1199647",4.0046739579,"14:51:00","14:30:00",1260
"6099","1199648",4.0046739579,"13:20:00","13:00:00",1200
"6100","1199649",4.0046739579,"12:50:00","12:30:00",1200
"6101","1199650",4.0046739579,"08:33:00","08:15:00",1080
"6102","1199651",4.0046739579,"06:08:00","05:50:00",1080
"6103","1199652",4.3795470822,"19:08:00","18:45:00",1380
"6104","1199653",5.7357514268,"16:43:00","16:15:00",1680
"6105","1199654",4.3795470822,"16:23:00","16:00:00",1380
"6106","1199655",5.7357514268,"16:03:00","15:35:00",1680
"6107","1199656",4.3795470822,"15:33:00","15:10:00",1380
"6108","1199657",5.7357514268,"14:58:00","14:30:00",1680
"6109","1199658",5.7357514268,"14:28:00","14:00:00",1680
"6110","1199659",4.3795470822,"13:58:00","13:35:00",1380
"6111","1199660",4.3795470822,"13:28:00","13:05:00",1380
"6112","1199661",5.7357514268,"12:58:00","12:30:00",1680
"6113","1199662",5.7357514268,"11:58:00","11:30:00",1680
"6114","1199663",5.7357514268,"11:28:00","11:00:00",1680
"6115","1199664",4.3795470822,"10:58:00","10:35:00",1380
"6116","1199665",4.3795470822,"10:28:00","10:05:00",1380
"6117","1199666",4.3795470822,"09:58:00","09:35:00",1380
"6118","1199667",5.7357514268,"09:38:00","09:10:00",1680
"6119","1199668",4.3795470822,"09:13:00","08:50:00",1380
"6120","1199669",5.7357514268,"08:53:00","08:25:00",1680
"6121","1199670",5.7357514268,"08:08:00","07:40:00",1680
"6122","1199671",5.7357514268,"07:28:00","07:00:00",1680
"6123","1199672",4.3795470822,"05:58:00","05:35:00",1380
"6124","1199673",4.3795470822,"22:23:00","22:03:00",1200
"6125","1199674",4.3795470822,"25:13:00","25:00:00",780
"6126","1199675",5.7357514268,"10:08:00","09:40:00",1680
"6127","1199676",4.3795470822,"05:43:00","05:20:00",1380
"6128","1199677",6.8683243485,"18:28:00","18:00:00",1680
"6129","1199678",6.8683243485,"17:48:00","17:20:00",1680
"6130","1199679",6.8683243485,"17:03:00","16:35:00",1680
"6131","1199680",7.0071386299,"12:28:00","11:58:00",1800
"6132","1199681",7.0071386299,"08:28:00","07:58:00",1800
"6133","1199682",7.0071386299,"07:48:00","07:18:00",1800
"6134","1199683",7.0071386299,"07:03:00","06:33:00",1800
"6135","1199684",5.7357514268,"18:53:00","18:25:00",1680
"6136","1199685",5.7357514268,"18:08:00","17:40:00",1680
"6137","1199686",5.7357514268,"17:28:00","17:00:00",1680
"6138","1199687",4.3795470822,"21:18:00","20:58:00",1200
"6139","1199688",4.3795470822,"20:13:00","19:53:00",1200
"6140","1199689",4.3795470822,"06:43:00","06:20:00",1380
"6141","1199690",4.3795470822,"06:23:00","06:00:00",1380
"6142","1199713",4.6401500796,"18:29:00","18:05:00",1440
"6143","1199714",3.9275618168,"17:26:00","17:05:00",1260
"6144","1199715",4.6401500796,"16:29:00","16:05:00",1440
"6145","1199716",3.9275618168,"15:26:00","15:05:00",1260
"6146","1199717",4.6401500796,"14:29:00","14:05:00",1440
"6147","1199718",3.9275618168,"13:26:00","13:05:00",1260
"6148","1199719",4.6401500796,"12:29:00","12:05:00",1440
"6149","1199720",3.9275618168,"11:24:00","11:05:00",1140
"6150","1199721",4.6401500796,"10:26:00","10:05:00",1260
"6151","1199722",3.9275618168,"09:24:00","09:05:00",1140
"6152","1199723",4.6401500796,"08:26:00","08:05:00",1260
"6153","1199724",3.9275618168,"07:24:00","07:05:00",1140
"6154","1199725",5.0015394532,"19:03:00","18:38:00",1500
"6155","1199726",4.3024349411,"18:03:00","17:40:00",1380
"6156","1199727",5.0015394532,"17:03:00","16:38:00",1500
"6157","1199728",4.3024349411,"16:03:00","15:40:00",1380
"6158","1199729",5.0015394532,"15:03:00","14:38:00",1500
"6159","1199730",4.3024349411,"14:03:00","13:40:00",1380
"6160","1199731",5.0015394532,"13:03:00","12:38:00",1500
"6161","1199732",4.3024349411,"12:03:00","11:40:00",1380
"6162","1199733",5.0015394532,"11:03:00","10:39:00",1440
"6163","1199734",4.3024349411,"10:03:00","09:40:00",1380
"6164","1199735",5.0015394532,"09:03:00","08:39:00",1440
"6165","1199736",4.3024349411,"08:03:00","07:40:00",1380
"6166","1199737",4.6401500796,"18:51:00","18:30:00",1260
"6167","1199738",4.6401500796,"17:41:00","17:20:00",1260
"6168","1199739",4.6401500796,"16:31:00","16:10:00",1260
"6169","1199740",4.6401500796,"15:21:00","15:00:00",1260
"6170","1199741",4.6401500796,"14:11:00","13:50:00",1260
"6171","1199742",4.6401500796,"13:01:00","12:40:00",1260
"6172","1199743",4.6401500796,"11:51:00","11:30:00",1260
"6173","1199744",4.6401500796,"10:41:00","10:20:00",1260
"6174","1199745",4.6401500796,"09:31:00","09:10:00",1260
"6175","1199746",4.6401500796,"08:21:00","08:00:00",1260
"6176","1199747",4.6401500796,"07:11:00","06:50:00",1260
"6177","1199748",4.903238561,"19:30:00","19:08:00",1320
"6178","1199749",4.903238561,"18:20:00","17:58:00",1320
"6179","1199750",4.903238561,"17:10:00","16:48:00",1320
"6180","1199751",4.903238561,"16:00:00","15:38:00",1320
"6181","1199752",4.903238561,"14:50:00","14:28:00",1320
"6182","1199753",4.903238561,"13:40:00","13:18:00",1320
"6183","1199754",4.903238561,"12:30:00","12:08:00",1320
"6184","1199755",4.903238561,"11:20:00","10:58:00",1320
"6185","1199756",4.903238561,"10:10:00","09:48:00",1320
"6186","1199757",4.903238561,"09:00:00","08:38:00",1320
"6187","1199758",4.903238561,"07:50:00","07:28:00",1320
"6188","1199819",3.2960624695,"25:23:00","25:07:00",960
"6189","1199823",11.8482400909,"06:51:00","06:05:00",2760
"6190","1199824",11.8482400909,"07:21:00","06:35:00",2760
"6191","1199825",11.8482400909,"07:51:00","07:05:00",2760
"6192","1199826",11.8482400909,"08:21:00","07:35:00",2760
"6193","1199827",11.8482400909,"08:51:00","08:05:00",2760
"6194","1199828",11.8482400909,"09:21:00","08:35:00",2760
"6195","1199829",11.8482400909,"09:51:00","09:05:00",2760
"6196","1199830",11.8482400909,"10:21:00","09:35:00",2760
"6197","1199831",11.8482400909,"10:51:00","10:05:00",2760
"6198","1199832",11.8482400909,"11:21:00","10:35:00",2760
"6199","1199833",11.8482400909,"11:51:00","11:05:00",2760
