route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
10848,22,1206136,445 - WATERTOWN AVE-Downtown Waterbury,1,91043,122049
10848,22,1206137,445 - WATERTOWN AVE-Downtown Waterbury,1,91044,122049
10848,22,1206138,445 - WATERTOWN AVE-Downtown Waterbury,1,91043,122049
10848,22,1206139,445 - WATERTOWN AVE-Downtown Waterbury,1,91044,122049
10848,22,1206140,445 - WATERTOWN AVE-Downtown Waterbury,1,91043,122049
10848,22,1206141,445 - WATERTOWN AVE-Downtown Waterbury,1,91044,122049
10848,22,1206142,445 - WATERTOWN AVE-Downtown Waterbury,1,91043,122049
10848,22,1206143,445 - WATERTOWN AVE-Downtown Waterbury,1,91044,122049
10848,22,1206144,445 - WATERTOWN AVE-Downtown Waterbury,1,91043,122049
10848,22,1206145,445 - WATERTOWN AVE-Downtown Waterbury,1,91044,122049
10848,22,1206146,445 - WATERTOWN AVE-Downtown Waterbury,1,91043,122049
10849,22,1206147,446X - WATERTOWN-Easter Seals,0,91030,122050
10849,22,1206148,446X - WATERTOWN-Watertown Ind Park,0,91030,122051
10849,22,1206149,446X - WATERTOWN-Watertown Ind Park,0,91056,122052
10849,22,1206150,446X - WATERTOWN AVE-Downtown Waterbury,1,91030,122053
10849,22,1206151,446X - WATERTOWN AVE-Downtown Waterbury,1,91030,122055
10849,22,1206152,446X - WATERTOWN AVE-Downtown Waterbury,1,91056,122054
10850,22,1206153,447X - WATERTOWN-Straits Tpke,0,91026,122056
10850,22,1206154,447X - WATERTOWN-Straits Tpke,0,91032,122056
10850,22,1206155,447X - WATERTOWN AVE-Downtown Waterbury,1,91026,122057
10850,22,1206156,447X - WATERTOWN AVE-Downtown Waterbury,1,91032,122058
10851,22,1206157,450X - TORRINGTON via Thomaston,0,91057,122059
10851,22,1206158,450X - TORRINGTON via Thomaston,0,91057,122059
10851,22,1206159,450X - TORRINGTON via Thomaston,0,91057,122059
10851,22,1206160,450X - TORRINGTON via Thomaston,0,91057,122059
10851,22,1206161,450X - TORRINGTON via Thomaston,0,91057,122059
10851,22,1206162,450X - TORRINGTON via Thomaston,0,91058,122059
10851,22,1206163,450X - TORRINGTON via Thomaston,0,91058,122059
10851,22,1206164,450X - TORRINGTON via Thomaston,0,91058,122059
10851,22,1206165,450X - TORRINGTON via Thomaston,0,91058,122059
10851,22,1206166,450X - WATERBURY via Thomaston,1,91057,122060
10851,22,1206167,450X - WATERBURY via Thomaston,1,91057,122060
10851,22,1206168,450X - WATERBURY via Thomaston,1,91057,122060
10851,22,1206169,450X - WATERBURY via Thomaston,1,91057,122060
10851,22,1206170,450X - WATERBURY via Thomaston,1,91057,122060
10851,22,1206171,450X - WATERBURY via Thomaston,1,91058,122060
10851,22,1206172,450X - WATERBURY via Thomaston,1,91058,122060
10851,22,1206173,450X - WATERBURY via Thomaston,1,91058,122060
10851,22,1206174,450X - WATERBURY via Thomaston,1,91058,122060
10851,22,1206175,450X - WATERBURY via Thomaston,1,91058,122060
10852,22,1206176,460X - CHESHIRE IND PARK via I-84,0,91027,122061
10852,22,1206177,460X - CHESHIRE IND PARK via I-84,0,91025,122061
10852,22,1206178,460X - CHESHIRE IND PARK via I-84,0,91029,122062
10852,22,1206179,460X - CHESHIRE IND PARK via I-84,0,91056,122062
10852,22,1206180,460X - WATERBURY via I-84,1,91027,122064
10852,22,1206181,460X - WATERBURY via I-84,1,91025,122064
10852,22,1206182,460X - WATERBURY via I-84,1,91029,122065
10852,22,1206183,460X - WATERBURY via I-84,1,91056,122065
10852,22,1206184,460X - WATERBURY via I-84,1,91029,122063
10852,22,1206185,460X - WATERBURY via I-84,1,91056,122063
10853,22,1206186,470X - NAUGATUCK-Naugatuck Ind Park via South Main St,0,91059,122066
10853,22,1206187,470X - NAUGATUCK-Naugatuck Ind Park via South Main St,0,91059,122066
10853,22,1206188,470X - NAUGATUCK-Naugatuck Ind Park via South Main St,0,91049,122066
10853,22,1206189,470X - NAUGATUCK via CT 8,0,91060,122067
10853,22,1206190,470X - NAUGATUCK via Congress Ave,0,91017,122068
10853,22,1206191,470X - WATERBURY via South Main St,1,91049,122069
10853,22,1206192,470X - WATERBURY via South Main St,1,91059,122069
10853,22,1206193,470X - WATERBURY via South Main St,1,91059,122069
10853,22,1206194,470X - WATERBURY via Congress Ave,1,91017,122070
10854,22,1206195,471 - RUBBER AVE-Millville,0,91060,122071
10854,22,1206196,471 - RUBBER AVE-Millville,0,91060,122071
10854,22,1206197,471 - RUBBER AVE-Millville,0,91060,122071
10854,22,1206198,471 - RUBBER AVE-Millville,0,91060,122071
10854,22,1206199,471 - RUBBER AVE-Millville,0,91060,122071
10854,22,1206200,471 - RUBBER AVE-Millville,0,91060,122071
10854,22,1206201,471 - RUBBER AVE-Naugatuck Green,1,91060,122073
10854,22,1206202,471 - RUBBER AVE-Naugatuck Green,1,91060,122073
10854,22,1206203,471 - RUBBER AVE-Naugatuck Green,1,91060,122073
10854,22,1206204,471 - RUBBER AVE-Naugatuck Green,1,91060,122072
10854,22,1206205,471 - RUBBER AVE-Naugatuck Green,1,91060,122072
10854,22,1206206,471 - RUBBER AVE-Naugatuck Green,1,91060,122072
10855,22,1206207,472 - NEW HAVEN RD-Straitsville,0,91060,122074
10855,22,1206208,472 - NEW HAVEN RD-Straitsville,0,91060,122074
10855,22,1206209,472 - NEW HAVEN RD-Straitsville,0,91060,122074
10855,22,1206210,472 - NEW HAVEN RD-Straitsville,0,91060,122074
10855,22,1206211,472 - NEW HAVEN RD-Straitsville,0,91060,122074
10855,22,1206212,472 - NEW HAVEN RD-Straitsville,0,91060,122074
10855,22,1206213,472 - NEW HAVEN RD-Beacon Manor,0,91017,122075
10855,22,1206214,472 - NEW HAVEN RD-Crosspointe Plaza,0,91049,122076
10855,22,1206215,472 - NEW HAVEN RD-Naugatuck Green,1,91060,122077
10855,22,1206216,472 - NEW HAVEN RD-Naugatuck Green,1,91060,122077
10855,22,1206217,472 - NEW HAVEN RD-Naugatuck Green,1,91049,122078
10855,22,1206218,472 - NEW HAVEN RD-Naugatuck Green,1,91060,122077
10855,22,1206219,472 - NEW HAVEN RD-Naugatuck Green,1,91060,122077
10855,22,1206220,472 - NEW HAVEN RD-Naugatuck Green,1,91060,122080
10855,22,1206221,472 - NEW HAVEN RD-Naugatuck Green,1,91060,122080
10855,22,1206222,472 - NEW HAVEN RD-Naugatuck Green,1,91017,122079
10856,22,1206223,473 - SPRING ST-Mattatuck Manor,0,91060,122081
10856,22,1206224,473 - SPRING ST-Mattatuck Manor,0,91060,122081
10856,22,1206225,473 - SPRING ST-Mattatuck Manor,0,91060,122081
10856,22,1206226,473 - SPRING ST-Mattatuck Manor,0,91060,122081
10856,22,1206227,473 - SPRING ST-Mattatuck Manor,0,91060,122081
10856,22,1206228,473 - SPRING ST-Mattatuck Manor,0,91060,122081
10856,22,1206229,473 - SPRING ST-Naugatuck Green,1,91060,122082
10856,22,1206230,473 - SPRING ST-Naugatuck Green,1,91060,122082
10856,22,1206231,473 - SPRING ST-Naugatuck Green,1,91060,122082
10856,22,1206232,473 - SPRING ST-Naugatuck Green,1,91060,122082
10856,22,1206233,473 - SPRING ST-Naugatuck Green,1,91060,122082
10856,22,1206234,473 - SPRING ST-Naugatuck Green,1,91060,122082
10857,22,1206235,479X - BEACON FALLS-Murtha Ind Park-Pines Bridge Ind Park,0,91061,122083
10857,22,1206236,479X - BEACON FALLS-Murtha Ind Park-Pines Bridge Ind Park,0,90992,122084
10857,22,1206237,479X - WATERBURY via CT-8,1,91061,122085
10857,22,1206238,479X - WATERBURY via CT-8,1,90992,122086
10858,23,1206239,561 - WESTFIELD MERIDEN-MidState Med Center,0,91062,122087
10858,23,1206240,561 - WESTFIELD MERIDEN-MidState Med Center,0,91062,122087
10858,23,1206241,561 - WESTFIELD MERIDEN-MidState Med Center,0,91062,122087
10858,23,1206242,561 - WESTFIELD MERIDEN-MidState Med Center,0,91062,122087
10858,23,1206243,561 - WESTFIELD MERIDEN-MidState Med Center,0,91062,122087
10858,23,1206244,561 - WESTFIELD MERIDEN-MidState Med Center,0,91062,122087
10858,23,1206245,561 - WESTFIELD MERIDEN-MidState Med Center,0,91062,122087
10858,23,1206246,561 - WESTFIELD MERIDEN-MidState Med Center,0,91062,122087
10858,23,1206247,561 - WESTFIELD MERIDEN-MidState Med Center,0,91062,122087
10858,23,1206248,561 - WESTFIELD MERIDEN-MidState Med Center,0,91062,122087
10858,23,1206249,561 - WESTFIELD MERIDEN-MidState Med Center,0,91062,122087
10858,23,1206250,561 - WESTFIELD MERIDEN-MidState Med Center,0,91062,122088
10858,23,1206251,561 - MERIDEN TRANSIT CENTER,1,91062,122089
10858,23,1206252,561 - MERIDEN TRANSIT CENTER,1,91062,122089
10858,23,1206253,561 - MERIDEN TRANSIT CENTER,1,91062,122089
10858,23,1206254,561 - MERIDEN TRANSIT CENTER,1,91062,122089
10858,23,1206255,561 - MERIDEN TRANSIT CENTER,1,91062,122089
10858,23,1206256,561 - MERIDEN TRANSIT CENTER,1,91062,122089
10858,23,1206257,561 - MERIDEN TRANSIT CENTER,1,91062,122089
10858,23,1206258,561 - MERIDEN TRANSIT CENTER,1,91062,122089
10858,23,1206259,561 - MERIDEN TRANSIT CENTER,1,91062,122089
10858,23,1206260,561 - MERIDEN TRANSIT CENTER,1,91062,122089
10858,23,1206261,561 - MERIDEN TRANSIT CENTER,1,91062,122089
10858,22,1206262,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206263,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206264,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206265,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206266,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206267,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206268,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206269,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206270,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206271,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206272,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206273,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206274,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206275,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206276,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206277,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206278,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206279,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206280,561 - WESTFIELD MERIDEN-MidState Med Center,0,91063,122087
10858,22,1206281,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206282,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206283,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206284,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206285,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206286,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206287,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206288,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206289,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206290,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206291,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206292,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206293,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206294,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206295,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206296,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206297,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206298,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10858,22,1206299,561 - MERIDEN TRANSIT CENTER,1,91063,122089
10859,22,1206300,563 - YALE ACRES via Pratt St,0,91064,122090
10859,22,1206301,563 - YALE ACRES via Pratt St,0,91064,122090
10859,22,1206302,563 - YALE ACRES via Pratt St,0,91064,122090
10859,22,1206303,563 - YALE ACRES via Pratt St,0,91064,122090
10859,22,1206304,563 - YALE ACRES via Pratt St,0,91064,122090
10859,22,1206305,563 - YALE ACRES via Pratt St,0,91063,122090
10859,22,1206306,563 - YALE ACRES via Pratt St,0,91064,122090
10859,22,1206307,563 - YALE ACRES via Pratt St,0,91064,122090
10859,22,1206308,563 - YALE ACRES via Pratt St,0,91064,122090
10859,22,1206309,563 - YALE ACRES via Pratt St,0,91064,122090
10859,22,1206310,563 - YALE ACRES via Pratt St,0,91064,122090
10859,22,1206311,563 - MERIDEN TRANSIT CENTER,1,91064,122091
10859,22,1206312,563 - MERIDEN TRANSIT CENTER,1,91064,122091
10859,22,1206313,563 - MERIDEN TRANSIT CENTER,1,91064,122091
10859,22,1206314,563 - MERIDEN TRANSIT CENTER,1,91064,122091
10859,22,1206315,563 - MERIDEN TRANSIT CENTER,1,91064,122091
10859,22,1206316,563 - MERIDEN TRANSIT CENTER,1,91063,122091
10859,22,1206317,563 - MERIDEN TRANSIT CENTER,1,91064,122091
10859,22,1206318,563 - MERIDEN TRANSIT CENTER,1,91064,122091
10859,22,1206319,563 - MERIDEN TRANSIT CENTER,1,91064,122091
10859,22,1206320,563 - MERIDEN TRANSIT CENTER,1,91064,122091
10859,22,1206321,563 - MERIDEN TRANSIT CENTER,1,91064,122091
10860,22,1206322,564 - SOUTH MERIDEN via Cook Ave,0,91064,122092
10860,22,1206323,564 - SOUTH MERIDEN via Cook Ave,0,91064,122092
10860,22,1206324,564 - SOUTH MERIDEN via Cook Ave,0,91064,122092
10860,22,1206325,564 - SOUTH MERIDEN via Cook Ave,0,91064,122092
10860,22,1206326,564 - SOUTH MERIDEN via Cook Ave,0,91064,122092
10860,22,1206327,564 - SOUTH MERIDEN via Cook Ave,0,91064,122092
10860,22,1206328,564 - SOUTH MERIDEN via Cook Ave,0,91064,122092
10860,22,1206329,564 - SOUTH MERIDEN via Cook Ave,0,91064,122092
10860,22,1206330,564 - SOUTH MERIDEN via Cook Ave,0,91064,122092
10860,22,1206331,564 - SOUTH MERIDEN via Cook Ave,0,91064,122092
10860,22,1206332,564 - SOUTH MERIDEN via Cook Ave,0,91064,122092
10860,22,1206333,564 - MERIDEN TRANSIT CENTER,1,91064,122094
10860,22,1206334,564 - MERIDEN TRANSIT CENTER,1,91064,122094
10860,22,1206335,564 - MERIDEN TRANSIT CENTER,1,91064,122094
10860,22,1206336,564 - MERIDEN TRANSIT CENTER,1,91064,122094
10860,22,1206337,564 - MERIDEN TRANSIT CENTER,1,91064,122094
10860,22,1206338,564 - MERIDEN TRANSIT CENTER,1,91064,122094
10860,22,1206339,564 - MERIDEN TRANSIT CENTER,1,91064,122094
10860,22,1206340,564 - MERIDEN TRANSIT CENTER,1,91064,122094
10860,22,1206341,564 - MERIDEN TRANSIT CENTER,1,91064,122093
10860,22,1206342,564 - MERIDEN TRANSIT CENTER,1,91064,122093
10860,22,1206343,564 - MERIDEN TRANSIT CENTER,1,91064,122093
10861,23,1206344,565 - WEST MAIN ST-Castle Dr,0,91065,122095
10861,23,1206345,565 - WEST MAIN ST-Castle Dr,0,91065,122095
10861,23,1206346,565 - WEST MAIN ST-Castle Dr,0,91065,122095
10861,23,1206347,565 - WEST MAIN ST-Castle Dr,0,91065,122095
10861,23,1206348,565 - WEST MAIN ST-Castle Dr,0,91065,122095
10861,23,1206349,565 - WEST MAIN ST-Castle Dr,0,91065,122095
10861,23,1206350,565 - MERIDEN TRANSIT CENTER,1,91065,122096
10861,23,1206351,565 - MERIDEN TRANSIT CENTER,1,91065,122096
10861,23,1206352,565 - MERIDEN TRANSIT CENTER,1,91065,122096
10861,23,1206353,565 - MERIDEN TRANSIT CENTER,1,91065,122096
10861,23,1206354,565 - MERIDEN TRANSIT CENTER,1,91065,122096
10861,23,1206355,565 - MERIDEN TRANSIT CENTER,1,91065,122096
10861,22,1206356,565 - WEST MAIN ST-Castle Dr,0,91066,122095
10861,22,1206357,565 - WEST MAIN ST-Castle Dr,0,91066,122095
10861,22,1206358,565 - WEST MAIN ST-Castle Dr,0,91063,122095
10861,22,1206359,565 - WEST MAIN ST-Castle Dr,0,91066,122095
10861,22,1206360,565 - WEST MAIN ST-Castle Dr,0,91066,122095
10861,22,1206361,565 - WEST MAIN ST-Castle Dr,0,91066,122095
10861,22,1206362,565 - WEST MAIN ST-Castle Dr,0,91066,122095
10861,22,1206363,565 - WEST MAIN ST-Castle Dr,0,91066,122095
10861,22,1206364,565 - WEST MAIN ST-Castle Dr,0,91066,122095
10861,22,1206365,565 - MERIDEN TRANSIT CENTER,1,91066,122096
10861,22,1206366,565 - MERIDEN TRANSIT CENTER,1,91066,122096
10861,22,1206367,565 - MERIDEN TRANSIT CENTER,1,91066,122096
10861,22,1206368,565 - MERIDEN TRANSIT CENTER,1,91063,122096
10861,22,1206369,565 - MERIDEN TRANSIT CENTER,1,91066,122096
10861,22,1206370,565 - MERIDEN TRANSIT CENTER,1,91066,122096
10861,22,1206371,565 - MERIDEN TRANSIT CENTER,1,91066,122096
10861,22,1206372,565 - MERIDEN TRANSIT CENTER,1,91066,122096
10861,22,1206373,565 - MERIDEN TRANSIT CENTER,1,91066,122096
10861,22,1206374,565 - MERIDEN TRANSIT CENTER,1,91066,122096
10862,23,1206375,566 - EAST MAIN ST-Research Pkwy,0,91065,122101
10862,23,1206376,566 - EAST MAIN ST-Research Pkwy,0,91065,122101
10862,23,1206377,566 - EAST MAIN ST-Research Pkwy,0,91065,122101
10862,23,1206378,566 - EAST MAIN ST-Research Pkwy,0,91065,122101
10862,23,1206379,566 - EAST MAIN ST-Research Pkwy,0,91065,122101
10862,23,1206380,566 - EAST MAIN ST-Research Pkwy,0,91065,122101
10862,23,1206381,566 - MERIDEN TRANSIT CENTER,1,91065,122104
10862,23,1206382,566 - MERIDEN TRANSIT CENTER,1,91065,122104
10862,23,1206383,566 - MERIDEN TRANSIT CENTER,1,91065,122104
10862,23,1206384,566 - MERIDEN TRANSIT CENTER,1,91065,122104
10862,23,1206385,566 - MERIDEN TRANSIT CENTER,1,91065,122104
10862,22,1206386,566 - EAST MAIN ST-Research Pkwy,0,91066,122098
10862,22,1206387,566 - EAST MAIN ST-Research Pkwy,0,91066,122097
10862,22,1206388,566 - EAST MAIN ST-Research Pkwy,0,91066,122101
10862,22,1206389,566 - EAST MAIN ST-Research Pkwy,0,91066,122101
10862,22,1206390,566 - EAST MAIN ST-Research Pkwy,0,91066,122101
10862,22,1206391,566 - EAST MAIN ST-Research Pkwy,0,91066,122101
10862,22,1206392,566 - EAST MAIN ST-Research Pkwy,0,91066,122101
10862,22,1206393,566 - EAST MAIN ST-Research Pkwy,0,91066,122101
10862,22,1206394,566 - EAST MAIN ST-Research Pkwy,0,91066,122101
10862,22,1206395,566 - EAST MAIN ST-Research Pkwy,0,91066,122099
10862,22,1206396,566 - EAST MAIN ST-Research Pkwy,0,91066,122100
10862,22,1206397,566 - EAST MAIN ST-Research Pkwy,0,91066,122100
10862,22,1206398,566 - MERIDEN TRANSIT CENTER,1,91066,122102
10862,22,1206399,566 - MERIDEN TRANSIT CENTER,1,91066,122104
10862,22,1206400,566 - MERIDEN TRANSIT CENTER,1,91066,122104
10862,22,1206401,566 - MERIDEN TRANSIT CENTER,1,91066,122104
10862,22,1206402,566 - MERIDEN TRANSIT CENTER,1,91066,122104
10862,22,1206403,566 - MERIDEN TRANSIT CENTER,1,91066,122104
10862,22,1206404,566 - MERIDEN TRANSIT CENTER,1,91066,122104
10862,22,1206405,566 - MERIDEN TRANSIT CENTER,1,91066,122104
10862,22,1206406,566 - MERIDEN TRANSIT CENTER,1,91066,122103
10862,22,1206407,566 - MERIDEN TRANSIT CENTER,1,91066,122105
10862,22,1206408,566 - MERIDEN TRANSIT CENTER,1,91066,122103
10862,22,1206409,566 - MERIDEN TRANSIT CENTER,1,91066,122106
10864,7,1206411,201 - MADISON via US 1,0,91068,122108
10864,7,1206412,201 - MADISON via US 1,0,91069,122108
10864,7,1206413,201 - MADISON via US 1,0,91070,122108
10864,7,1206414,201 - MADISON via US 1,0,91071,122108
10864,7,1206415,201 - NEW HAVEN via US 1,1,91068,122111
10864,7,1206416,201 - NEW HAVEN via US 1,1,91069,122111
10864,7,1206417,201 - NEW HAVEN via US 1,1,91070,122111
10864,7,1206418,201 - NEW HAVEN via US 1,1,91071,122110
10864,6,1206419,201 - MADISON via US 1,0,91072,122108
10864,6,1206420,201 - MADISON via US 1,0,91073,122108
10864,6,1206421,201 - MADISON via US 1,0,91074,122108
10864,6,1206422,201 - MADISON via US 1,0,91075,122108
10864,6,1206423,201 - MADISON via US 1,0,91073,122108
10864,6,1206424,201 - MADISON via US 1,0,91076,122108
10864,6,1206425,201 - MADISON via US 1,0,91077,122108
10864,6,1206426,201 - MADISON via US 1,0,91078,122108
10864,6,1206427,201 - MADISON via US 1,0,91118,122108
10864,6,1206428,201 - MADISON via US 1,0,91080,122108
10864,6,1206429,201 - MADISON via US 1,0,91073,122108
10864,6,1206430,201 - MADISON via US 1,0,91081,122108
10864,6,1206431,201 - MADISON via US 1,0,93169,122109
10864,6,1206432,201 - MADISON via US 1,0,91083,122109
10864,6,1206433,201 - NEW HAVEN via US 1,1,91084,122112
10864,6,1206434,201 - NEW HAVEN via US 1,1,91072,122111
10864,6,1206435,201 - NEW HAVEN via US 1,1,91073,122111
10864,6,1206436,201 - NEW HAVEN via US 1,1,91074,122111
10864,6,1206437,201 - NEW HAVEN via US 1,1,91075,122110
10864,6,1206438,201 - NEW HAVEN via US 1,1,91081,122110
10864,6,1206439,201 - NEW HAVEN via US 1,1,91076,122110
10864,6,1206440,201 - NEW HAVEN via US 1,1,91077,122110
10864,6,1206441,201 - NEW HAVEN via US 1,1,91078,122110
10864,6,1206442,201 - NEW HAVEN via US 1,1,91073,122110
10864,6,1206443,201 - NEW HAVEN via US 1,1,91080,122110
10864,6,1206444,201 - NEW HAVEN via US 1,1,91118,122110
10864,6,1206445,201 - NEW HAVEN via US 1,1,91073,122110
10864,6,1206446,201 - NEW HAVEN via US 1,1,91085,122113
10864,6,1206447,201 - NEW HAVEN via US 1,1,91084,122111
10865,7,1206448,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91086,122114
10865,7,1206449,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91086,122114
10865,7,1206450,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91087,122114
10865,7,1206451,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91088,122114
10865,7,1206452,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91089,122114
10865,7,1206453,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91090,122114
10865,7,1206454,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91086,122114
10865,7,1206455,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91087,122114
10865,7,1206456,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91088,122114
10865,7,1206457,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91089,122114
10865,7,1206458,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91089,122114
10865,7,1206459,204 - EAST HAVEN-Branford RR Stn-Branford Green via Short Beach,0,91090,122117
10865,7,1206460,204 - EAST HAVEN-Walmart-Cherry Hill,0,91090,122120
10865,7,1206461,204 - EAST HAVEN-Walmart-Cherry Hill,0,91086,122120
10865,7,1206462,204 - EAST HAVEN-Walmart-Cherry Hill,0,91087,122120
10865,7,1206463,204 - EAST HAVEN-Walmart-Cherry Hill,0,91088,122120
10865,7,1206464,204 - EAST HAVEN-Walmart-Cherry Hill,0,91089,122120
10865,7,1206465,204 - EAST HAVEN-Walmart-Cherry Hill,0,91090,122120
10865,7,1206466,204 - EAST HAVEN-Walmart-Cherry Hill,0,91086,122120
10865,7,1206467,204 - EAST HAVEN-Walmart-Cherry Hill,0,91087,122120
10865,7,1206468,204 - EAST HAVEN-Walmart-Cherry Hill,0,91088,122120
10865,7,1206469,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91086,122115
10865,7,1206470,204 - NEW HAVEN via Forbes Ave,1,91086,122122
10865,7,1206471,204 - NEW HAVEN via Forbes Ave,1,91086,122122
10865,7,1206472,204 - NEW HAVEN via Forbes Ave,1,91087,122122
10865,7,1206473,204 - NEW HAVEN via Forbes Ave,1,91088,122122
10865,7,1206474,204 - NEW HAVEN via Forbes Ave,1,91089,122122
10865,7,1206475,204 - NEW HAVEN via Forbes Ave,1,91090,122122
10865,7,1206476,204 - NEW HAVEN via Forbes Ave,1,91086,122122
10865,7,1206477,204 - NEW HAVEN via Forbes Ave,1,91087,122122
10865,7,1206478,204 - NEW HAVEN via Forbes Ave,1,91088,122122
10865,7,1206479,204 - NEW HAVEN via Forbes Ave,1,91089,122122
10865,7,1206480,204 - NEW HAVEN via Forbes Ave,1,91090,122126
10865,7,1206481,204 - NEW HAVEN via Forbes Ave,1,91090,122129
10865,7,1206482,204 - NEW HAVEN via Forbes Ave,1,91086,122129
10865,7,1206483,204 - NEW HAVEN via Forbes Ave,1,91087,122129
10865,7,1206484,204 - NEW HAVEN via Forbes Ave,1,91088,122129
10865,7,1206485,204 - NEW HAVEN via Forbes Ave,1,91089,122129
10865,7,1206486,204 - NEW HAVEN via Forbes Ave,1,91090,122129
10865,7,1206487,204 - NEW HAVEN via Forbes Ave,1,91086,122129
10865,7,1206488,204 - NEW HAVEN via Forbes Ave,1,91087,122129
10865,7,1206489,204 - NEW HAVEN via Forbes Ave,1,91088,122129
10865,7,1206490,204 - NEW HAVEN via Forbes Ave,1,91086,122125
10865,7,1206491,204 - NEW HAVEN via Forbes Ave,1,91089,122123
10865,6,1206492,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91091,122114
10865,6,1206493,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91092,122114
10865,6,1206494,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91093,122114
10865,6,1206495,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91094,122115
10865,6,1206496,204M - EAST HAVEN-Momauguin via Thompson Ave,0,91092,122116
10865,6,1206497,204 - EAST HAVEN-Branford RR Stn-Branford Green via Short Beach,0,91095,122117
10865,6,1206498,204 - EAST HAVEN-Branford RR Stn-Branford Green via Short Beach,0,91096,122117
10865,6,1206499,204 - EAST HAVEN-Branford RR Stn-Branford Green via Short Beach,0,91097,122117
10865,6,1206500,204 - EAST HAVEN-Branford RR Stn-Branford Green via Short Beach,0,91080,122117
10865,6,1206501,204 - EAST HAVEN-Branford RR Stn-Branford Green via Short Beach,0,91098,122117
10865,6,1206502,204 - EAST HAVEN-Walmart-Cherry Hill-Branford Green,0,91099,122118
10865,6,1206503,204 - EAST HAVEN-Walmart-Cherry Hill,0,91100,122120
10865,6,1206504,204 - EAST HAVEN-Walmart-Cherry Hill,0,91073,122120
10865,6,1206505,204 - EAST HAVEN-Walmart-Cherry Hill,0,91101,122120
10865,6,1206506,204 - EAST HAVEN-Walmart-Cherry Hill,0,91099,122120
10865,6,1206507,204 - EAST HAVEN-Walmart-Cherry Hill,0,91095,122120
10865,6,1206508,204 - EAST HAVEN-Walmart-Cherry Hill,0,91100,122120
