block_d,annl_ml,damagesK_2013,damagesL_2013,deathsK_2013,deathsL_2013,eMaint,dMaint,maintSavings,fuelCost,carbonCost,carbonCostLow,carbonCostHigh
90508.0,16296.448917148398,425.283899269645,956.328369030128,4.7253766585516104e-05,0.00010625870767001425,15286.069084285196,16296.448917148398,1010.379832863202,11147.478268772571,2444.4673375722596,684.4508545202327,3666.7010063583893
90509.0,9891.035773164,282.0380024024157,634.2137922276561,3.133755582249063e-05,7.046819913640622e-05,9277.791555227832,9891.035773164,613.2442179361678,6765.897705540836,1483.6553659746,415.423502472888,2225.4830489619
90514.0,89108.9340957088,1893.032385520047,4256.828599530907,0.0002103369317244497,0.0004729809555034341,83584.18018177485,89108.9340957088,5524.75391393395,60954.37794059116,13366.340114356322,3742.57523201977,20049.510171534483
90515.0,66619.001798804,1751.4806838056454,3938.5239988770345,0.00019460896486729398,0.00043761377765300384,62488.62368727815,66619.001798804,4130.3781115258535,45570.288264336596,9992.850269820601,2797.998075549768,14989.2754047309
90684.0,61986.877595588405,1419.7358078090506,3192.53458662175,0.0001577484230898945,0.00035472606518019444,58143.69118466192,61986.877595588405,3843.186410926486,42401.714291189266,9298.031639338262,2603.4488590147134,13947.047459007392
90455.0,63532.42685695359,1531.7894841208713,3444.5085802431604,0.0001701988315689857,0.0003827231755825734,59593.416391822466,63532.42685695359,3939.0104651311267,43458.93705744825,9529.86402854304,2668.361927992051,14294.796042814558
93164.0,9082.5361624816,207.54025571265126,466.69230762881307,2.3060028412516805e-05,5.18547008476459e-05,8519.41892040774,9082.5361624816,563.1172420738603,6212.84888575107,1362.38042437224,381.4665188242272,2043.5706365583599
90537.0,10619.1965874176,308.37945531391966,693.4475327517587,3.426438392376886e-05,7.704972586130653e-05,9960.806398997709,10619.1965874176,658.3901884198913,7263.991302147779,1592.87948811264,446.0062566715392,2389.31923216896
90425.0,68524.4019191732,1633.6416723657542,3673.541060673747,0.00018151574137397267,0.0004081712289637497,64275.88900018445,68524.4019191732,4248.512918988745,46873.66463443532,10278.66028787598,2878.024880605274,15417.990431813967
90538.0,41938.8194935164,1176.179272259902,2644.853404275918,0.0001306865858066558,0.000293872600475102,39338.61268491838,41938.8194935164,2600.206808598021,28687.97253308337,6290.8229240274595,1761.4304187276887,9436.23438604119
90539.0,33737.5673580764,1038.4579583413197,2335.1627564037035,0.00011538421759347996,0.0002594625284893004,31645.83818187566,33737.5673580764,2091.729176200737,23077.96016650336,5060.63510371146,1416.9778290392087,7590.952655567189
90540.0,17329.27290367,443.6439889347185,997.6144634134092,4.929377654830205e-05,0.0001108460514903788,16254.85798364246,17329.27290367,1074.4149200275406,11853.974696537354,2599.3909355505,727.82946195414,3899.0864033257494
90541.0,51481.516921015995,1310.8516464928614,2947.689256545205,0.00014565018294365127,0.00032752102850502283,48289.662871913,51481.516921015995,3191.8540491029926,35215.59169351196,7722.2275381524005,2162.223710682672,11583.3413072286
90542.0,44458.2957183456,1189.7950977661799,2675.4711656871773,0.00013219945530735332,0.00029727457396524197,41701.88138380817,44458.2957183456,2756.4143345374323,30411.403607408934,6668.74435775184,1867.2484201705151,10003.116536627758
90430.0,15586.721694980803,311.78815566968467,701.1121821204987,3.4643128407742745e-05,7.790135356894429e-05,14620.344949891993,15586.721694980803,966.3767450888099,10661.994049106512,2338.0082542471205,654.6423111891937,3507.01238137068
90543.0,67854.43697294079,,,,,63647.46188061846,67854.43697294079,4206.975092322333,46415.379537053996,10178.16554594112,2849.886352863513,15267.248318911676
90544.0,66624.52056747761,1573.1723345410787,3537.565514897915,0.00017479692606011985,0.00039306283498865717,62493.80029229399,66624.52056747761,4130.720275183616,45574.06334160478,9993.67808512164,2798.2298638340594,14990.51712768246
90545.0,14824.339991370001,414.62101654106607,932.351075473854,4.6069001837896225e-05,0.00010359456394153934,13905.23091190506,14824.339991370001,919.1090794649408,10140.491879111163,2223.6509987055006,622.6222796375401,3335.4764980582504
90546.0,48560.2336245208,1211.4010107119445,2724.056442397113,0.00013460011230132714,0.0003026729380441237,45549.49913980051,48560.2336245208,3010.734484720291,33217.30714513155,7284.03504367812,2039.5298122298736,10926.052565517179
90547.0,11259.758257930001,326.63537029501146,734.4989597059262,3.6292818921667936e-05,8.16109955228807e-05,10561.653245938342,11259.758257930001,698.1050119916599,7702.163282936286,1688.9637386895004,472.9098468330601,2533.44560803425
90548.0,7459.384871119999,187.61921962399197,421.89633958880614,2.084657995822133e-05,4.6877371065422914e-05,6996.903009110559,7459.384871119999,462.4818620094402,5102.542963315193,1118.9077306679999,313.29416458704,1678.361596002
90549.0,54238.662085280404,1288.6788823945121,2897.829450834452,0.00014318654248827913,0.0003219810500927169,50875.86503599302,54238.662085280404,3362.7970492873865,37101.59863642005,8135.799312792061,2278.023807581777,12203.69896918809
90550.0,46535.8633270076,1193.2798490646167,2683.307471973374,0.00013258664989606854,0.0002981452746637082,43650.63980073313,46535.8633270076,2885.2235262744725,31832.550010972664,6980.3794990511415,1954.5062597343194,10470.56924857671
90551.0,73895.5661486588,1700.7330839663587,3824.408270111452,0.00018897034266292871,0.0004249342522346057,69314.04104744196,73895.5661486588,4581.525101216845,50547.77405732894,11084.334922298822,3103.61377824367,16626.50238344823
90552.0,54815.5543549068,1327.1599538920022,2984.361528605385,0.00014746221709911134,0.00033159572540059827,51416.989984902575,54815.5543549068,3398.5643700042274,37496.217983971044,8222.33315323602,2302.2532829060856,12333.49972985403
90553.0,37995.1616823324,780.9233792644336,1756.0484191540827,8.676926436271486e-05,0.0001951164910171203,35639.46165802779,37995.1616823324,2355.700024304613,25990.33944914269,5699.27425234986,1595.7967906579609,8548.91137852479
90554.0,10017.153208098398,291.5234234840576,655.5436939421362,3.239149149822862e-05,7.283818821579292e-05,9396.089709196296,10017.153208098398,621.0634989021019,6852.167504095854,1502.57298121476,420.72043474013276,2253.8594718221398
90555.0,39370.149326617204,772.4878541520562,1737.079833993552,8.583198379467291e-05,0.000193008870443728,36929.20006836693,39370.149326617204,2440.9492582502717,26930.890667535226,5905.522398992581,1653.5462717179225,8858.28359848887
90558.0,10421.2673060132,225.2990342786068,506.6257808759549,2.503322603095631e-05,5.629175343066166e-05,9775.148733040382,10421.2673060132,646.1185729728186,7128.59908422185,1563.1900959019802,437.6932268525544,2344.78514385297
90559.0,24457.2602395212,520.2035011100613,1169.7727695258804,5.780038901222904e-05,0.0001299747521695423,22940.910104670886,24457.2602395212,1516.350134850316,16729.827364223398,3668.5890359281802,1027.2049300598906,5502.88355389227
90433.0,10989.587389872,201.9033217683133,454.0165561746084,2.243370241870148e-05,5.0446284019400925e-05,10308.232971699936,10989.587389872,681.3544181720645,7517.354684704629,1648.4381084808,461.56267037462396,2472.6571627211997
90565.0,14274.272556362,356.9319135205825,802.6268293178754,3.965910150228695e-05,8.918075881309726e-05,13389.267657867556,14274.272556362,885.0048984944442,9764.221882544076,2141.1408834543,599.519447367204,3211.71132518145
90566.0,15471.777504820002,368.2321299958588,828.0370025688477,4.091468111065099e-05,9.200411139653862e-05,14512.527299521162,15471.777504820002,959.2502052988402,10583.36723485676,2320.7666257230007,649.8146552024401,3481.1499385845004
90567.0,61287.396284113995,1394.0873293505579,3134.859475356163,0.00015489859215006202,0.0003483177194840181,57487.577714498926,61287.396284113995,3799.8185696150686,41923.23871907438,9193.1094426171,2574.070643932788,13789.664163925649
90568.0,15030.411718358402,408.1639034067333,917.8308411664059,4.535154482297037e-05,0.0001019812045740451,14098.52619182018,15030.411718358402,931.8855265382226,10281.453883170487,2254.5617577537605,631.2772921710529,3381.8426366306403
90364.0,55446.435562335995,1197.3343913755505,2692.424707261342,0.00013303715459728335,0.00029915830080681576,52008.75655747116,55446.435562335995,3437.6790048648327,37927.76810791207,8316.9653343504,2328.7502936181118,12475.448001525598
90569.0,12699.1164581372,323.69882221252124,727.8954859044835,3.5966535801391245e-05,8.087727621160928e-05,11911.771237732692,12699.1164581372,787.3452204045079,8686.74675503893,1904.86746872058,533.3628912417624,2857.30120308087
90570.0,12511.093818860001,346.8296482764531,779.9099125105191,3.853662758627256e-05,8.665665694561323e-05,11735.40600209068,12511.093818860001,775.6878167693212,8558.131110241966,1876.6640728290004,525.4659403921202,2814.9961092435005
90571.0,19410.0974905656,541.9828310930195,1218.7477242782809,6.022031456589105e-05,0.00013541641380869786,18206.671446150533,19410.0974905656,1203.4260444150677,13277.34901455444,2911.51462358484,815.2240946037551,4367.27193537726
90572.0,56965.25046070041,1228.6274018879908,2762.792878059477,0.00013651415576533231,0.00030697698645105293,53433.40493213698,56965.25046070041,3531.8455285634263,38966.70340969976,8544.787569105061,2392.540519349417,12817.18135365759
90573.0,66081.8039513996,1406.3843319582165,3162.5114106425262,0.00015626492577313516,0.0003513901567380585,61984.73210641283,66081.8039513996,4097.071844986778,45202.8216241859,9912.270592709941,2775.4357659587836,14868.40588906491
90574.0,54169.790566382406,1109.1354200779615,2494.093376745935,0.00012323726889755128,0.0002771214863051039,50811.2635512667,54169.790566382406,3358.527015115709,37054.48752870843,8125.468584957362,2275.131203788061,12188.20287743604
90575.0,53513.848720878,1163.6668747478031,2616.7169516022627,0.00012929631941642258,0.00029074632795580686,50195.99010018356,53513.848720878,3317.8586206944383,36605.79484077906,8027.077308131699,2247.5816462768757,12040.615962197548
90576.0,10834.880923776,258.70776441338404,581.7516540935446,2.8745307157042663e-05,6.463907267706051e-05,10163.118306501887,10834.880923776,671.7626172741129,7411.528748170135,1625.2321385664,455.064998798592,2437.8482078496
90577.0,9022.576097917201,243.08828689607708,546.6280268559588,2.700980965511968e-05,6.0736447428439855e-05,8463.176379846334,9022.576097917201,559.3997180708666,6171.833599529879,1353.3864146875803,378.94819611252245,2030.07962203137
90427.0,18600.2181877148,304.6402593031236,685.0391363683406,3.384891770034707e-05,7.611545959648229e-05,17447.00466007648,18600.2181877148,1153.2135276383196,12723.356425447624,2790.0327281572204,781.2091638840217,4185.04909223583
90578.0,19212.0325017348,356.3734167423078,801.3706946801385,3.959704630470087e-05,8.904118829779319e-05,18020.88648662724,19212.0325017348,1191.146015107559,13141.86396685962,2881.8048752602203,806.9053650728616,4322.70731289033
90369.0,11341.18271377,247.17597077923241,555.8199531592294,2.7463996753248042e-05,6.175777257324771e-05,10638.02938551626,11341.18271377,703.1533282537403,7757.8611442702295,1701.1774070655001,476.32967397834,2551.7661105982497
90579.0,23389.74038765,445.6275199701016,1002.0750130719352,4.9514168885566855e-05,0.00011134166811910394,21939.5764836157,23389.74038765,1450.1639040342998,15999.597458879094,3508.4610581475,982.3690962812999,5262.691587221249
90584.0,11391.236136207199,346.6971887234532,779.6116681311602,3.852190985816146e-05,8.662351868124001e-05,10684.979495762353,11391.236136207199,706.2566404448462,7792.099857362456,1708.68542043108,478.43191772070236,2563.02813064662
90585.0,60796.9496451044,1783.2122246036884,4009.8782753908226,0.00019813469162263203,0.00044554203059898027,57027.53876710793,60796.9496451044,3769.4108779964736,41587.751934306274,9119.542446765661,2553.471885094385,13679.31367014849
90603.0,61419.937203898,1770.1594518806405,3980.5260862181,0.00019668438354229341,0.00044228067624645556,57611.90109725632,61419.937203898,3808.036106641681,42013.902460023535,9212.9905805847,2579.637362563716,13819.48587087705
90431.0,41246.4175861192,1022.351478874657,2298.944082629093,0.00011359460876385078,0.00025543823140323254,38689.139695779806,41246.4175861192,2557.277890339392,28214.339580578922,6186.96263791788,1732.3495386170061,9280.44395687682
90604.0,56719.710490533995,1866.9748684930992,4198.233193456626,0.0002074416520547888,0.000466470354828514,53203.08844012088,56719.710490533995,3516.6220504131124,38798.74341452162,8507.956573580099,2382.227840602428,12761.93486037015
90605.0,44012.338497290795,1406.3930538084162,3162.5315742487737,0.00015626589486760178,0.0003513923971387526,41283.573510458766,44012.338497290795,2728.7649868320295,30106.34951520855,6601.8507745936195,1848.5182168862134,9902.776161890428
90606.0,18708.9424541656,476.71457479813563,1071.9795502446734,5.2968286088681735e-05,0.0001191088389160748,17548.988022007332,18708.9424541656,1159.954432158269,12797.728541956589,2806.3413681248403,785.7755830749552,4209.5120521872595
90607.0,54265.600009420814,1462.2361751145336,3288.104588492569,0.0001624706861238371,0.00036534495427695214,50901.13280883672,54265.600009420814,3364.467200584091,37120.0253455447,8139.840001413122,2279.155200395674,12209.760002119681
90608.0,67923.1275486036,1456.9704306003018,3276.2640898319555,0.00016188560340003354,0.0003640293433146617,63711.89364059018,67923.1275486036,4211.233908013426,46462.36687174045,10188.469132290542,2852.771357041351,15282.70369843581
90609.0,48372.505018000804,1276.5246048491285,2870.498371513149,0.0001418360672054587,0.00031894426350146087,45373.40970688475,48372.505018000804,2999.095311116056,33088.89263150051,7255.875752700121,2031.6452107560337,10883.81362905018
90610.0,58942.28148430439,1538.6509231245425,3459.936957255305,0.0001709612136805047,0.00038443743969503386,55287.86003227752,58942.28148430439,3654.4214520268724,40319.0784261442,8841.342222645659,2475.5758223407843,13262.013333968485
90611.0,51514.6069151532,1381.5403089825436,3106.6453212351007,0.00015350447877583817,0.0003451828134705668,48320.7012864137,51514.6069151532,3193.9056287394997,35238.226685492955,7727.19103727298,2163.6134904364344,11590.786555909468
90612.0,12636.8946031328,339.8237015312377,764.1555145512001,3.775818905902641e-05,8.490616828346667e-05,11853.407137738566,12636.8946031328,783.4874653942334,8644.184306002908,1895.5341904699198,530.7495733315776,2843.30128570488
90613.0,48635.3024492244,1309.0154225171289,2943.55959537312,0.00014544615805745875,0.00032706217726368,45619.91369737248,48635.3024492244,3015.3887518519186,33268.657478955814,7295.29536738366,2042.682702867425,10942.94305107549
90614.0,13219.350877241597,406.16564547858184,913.3372484499414,4.512951616428688e-05,0.00010148191649443792,12399.751122852618,13219.350877241597,819.5997543889789,9042.609674078385,1982.9026315862397,555.2127368441471,2974.3539473793594
90615.0,44136.0810522632,1063.8948913635484,2392.361422865202,0.00011821054348483873,0.0002658179358739113,41399.64402702288,44136.0810522632,2736.437025240324,30190.994792807996,6620.412157839481,1853.7154041950544,9930.61823675922
90617.0,10861.909319534,279.6556805445417,628.8572803861423,3.107285339383796e-05,6.987303115401581e-05,10188.470941722891,10861.909319534,673.4383778111078,7430.017343807375,1629.2863979301,456.200191420428,2443.9295968951496
90363.0,16672.222780850003,550.7212801618922,1238.3972316517384,6.119125335132136e-05,0.00013759969240574873,15638.544968437302,16672.222780850003,1033.6778124127013,11404.523898828724,2500.8334171275005,700.2333567957002,3751.2501256912506
90621.0,18266.3779187708,603.3799497347771,1356.8097461818006,6.704221663719748e-05,0.00015075663846464453,17133.862487807008,18266.3779187708,1132.515430963791,12494.995193978453,2739.95668781562,767.1878725883736,4109.935031723429
90622.0,15214.521460174401,496.42977247747564,1116.3127532651165,5.5158863608608396e-05,0.0001240347503627907,14271.221129643587,15214.521460174401,943.3003305308139,10407.392936297792,2282.17821902616,639.0099013273249,3423.26732853924
90632.0,27025.772081089603,867.8783812985678,1951.5823854772327,9.643093125539643e-05,0.0002168424872752481,25350.174212062047,27025.772081089603,1675.5978690275551,18486.80092837451,4053.8658121634408,1135.0824274057634,6080.798718245161
90633.0,46578.588548419204,1496.6894570513684,3365.5787989036817,0.00016629882856126316,0.00037395319987818687,43690.71605841721,46578.588548419204,2887.872490001995,31861.775916544837,6986.788282262881,1956.3007190336066,10480.18242339432
90634.0,55721.5145156488,1241.873656773458,2792.579760748453,0.00013798596186371755,0.0003102866400831614,52266.780615678574,55721.5145156488,3454.733899970226,38115.93404945191,8358.22717734732,2340.3036096572496,12537.34076602098
90635.0,12961.597238699202,405.73622347624894,912.3717804051041,4.50818026084721e-05,0.0001013746422672338,12157.978209899851,12961.597238699202,803.6190287993504,8866.29499970016,1944.2395858048803,544.3870840253664,2916.3593787073205
90636.0,23466.9352953672,516.9224737126868,1162.394349175062,5.7435830412520765e-05,0.000129154927686118,22011.98530705443,23466.9352953672,1454.9499883127683,16052.402125749302,3520.0402943050794,985.6112824054222,5280.060441457619
90637.0,16449.956634311202,515.3713360465962,1158.9063758147224,5.726348178295513e-05,0.0001287673750905247,15430.059322983907,16449.956634311202,1019.897311327295,11252.484209015207,2467.4934951466803,690.8981786410704,3701.2402427200204
90638.0,9149.4851595056,286.65006255772414,644.5849512627648,3.185000695085824e-05,7.162055014030719e-05,8582.217079616254,9149.4851595056,567.2680798893471,6258.644905070091,1372.4227739258401,384.2783766992352,2058.63416088876
90516.0,3815.1428783832002,129.0703206724149,290.2378993368373,1.4341146741379434e-05,3.2248655481870815e-05,3578.6040199234417,3815.1428783832002,236.53885845975856,2609.723292801942,572.2714317574801,160.2360008920944,858.4071476362201
90639.0,60235.98038017559,1711.8478773696354,3849.402444437185,0.00019020531970773724,0.00042771138271524274,56501.349596604705,60235.98038017559,3734.6307835708867,41204.02461297168,9035.39705702634,2529.911175967375,13553.09558553951
90640.0,13560.655054637598,377.40734517253776,848.6693601266412,4.193414946361531e-05,9.42965955696268e-05,12719.894441250066,13560.655054637598,840.7606133875324,9276.076542836501,2034.09825819564,569.5475122947792,3051.14738729346
90641.0,2335.524808344,78.33884995828603,176.1592543297757,8.704316662031781e-06,1.9573250481086187e-05,2190.722270226672,2335.524808344,144.8025381173279,1597.6003225952911,350.32872125160003,98.092041950448,525.4930818774
93163.0,14156.3428028204,329.58913512689236,741.1414350456929,3.662101501409915e-05,8.234904833841032e-05,13278.649549045535,14156.3428028204,877.6932537748653,9683.552813378747,2123.45142042306,594.5663977184568,3185.17713063459
90650.0,44119.2985671984,1472.0049056997009,3310.0710557440584,0.00016355610063330012,0.00036778567286045087,41383.90205603209,44119.2985671984,2735.3965111663056,30179.514844721947,6617.89478507976,1853.010539822333,9926.84217761964
90651.0,58133.9401989528,1939.5921175225785,4361.526099742184,0.0002155102352802865,0.0004846140110824648,54529.635906617725,58133.9401989528,3604.304292335073,39766.13790775148,8720.09102984292,2441.6254883560177,13080.136544764378
90652.0,39899.430907481605,1331.2121181229911,2993.4733804240477,0.00014791245756922122,0.0003326081533804497,37425.666191217744,39899.430907481605,2473.7647162638605,27292.94223783401,5984.914636122241,1675.7760981142274,8977.37195418336
90653.0,12629.294987254398,421.3659431686515,947.5183255289467,4.6818438129850174e-05,0.00010527981394766076,11846.278698044624,12629.294987254398,783.0162892097742,8638.985838945071,1894.3942480881597,530.4303894646847,2841.5913721322395
90654.0,14843.678299632,495.2473700166421,1113.6538050574718,5.5027485557404675e-05,0.00012373931167305245,13923.370245054815,14843.678299632,920.3080545771845,10153.720121177976,2226.5517449448002,623.434488584544,3339.8276174172
90660.0,86778.11381148001,1717.9459652036328,3863.1143345925934,0.00019088288502262587,0.0004292349260658437,81397.87075516825,86778.11381148001,5380.243056311767,59359.99571665073,13016.717071722003,3644.6807800821607,19525.075607583003
90519.0,57882.0219797456,1192.1016849277823,2680.657772342156,0.0001324557427697536,0.00029785086359357285,54293.33661700137,57882.0219797456,3588.6853627442324,39593.81491343552,8682.303296961842,2431.0449231493153,13023.45494544276
90661.0,61042.557468984,1254.345628457154,2820.6248892458616,0.00013937173649523934,0.00031340276547176237,57257.91890590699,61042.557468984,3784.638563077009,41755.75834436885,9156.3836203476,2563.7874136973282,13734.575430521401
90662.0,13132.181473684,240.5206324665657,540.8544777091834,2.6724514718507295e-05,6.0094941967687036e-05,12317.986222315592,13132.181473684,814.1952513684082,8982.982019194771,1969.8272210526002,551.551621894728,2954.7408315789
90663.0,36363.6191484384,711.8420400490472,1600.7068991030224,7.909356000544971e-05,0.00017785632212255804,34109.07476123522,36363.6191484384,2254.544387203183,24874.293552663792,5454.542872265761,1527.272004234413,8181.814308398641
90664.0,33111.9108865636,672.1085764718675,1511.3583092429392,7.467873071909639e-05,0.00016792870102699323,31058.972411596656,33111.9108865636,2052.9384749669443,22649.983988664593,4966.786632984541,1390.7002572356714,7450.17994947681
90665.0,37972.589013741206,709.1033127840053,1594.5482022832905,7.878925697600057e-05,0.00017717202247592118,35618.288494889246,37972.589013741206,2354.30051885196,25974.898764250673,5695.888352061182,1594.8487385771307,8543.83252809177
90666.0,59638.9807935376,1237.4341343674535,2782.596266954819,0.00013749268159638374,0.00030917736299497983,55941.36398433827,59638.9807935376,3697.6168091993313,40795.650987996836,8945.84711903064,2504.8371933285794,13418.77067854596
90667.0,85368.8148062204,1772.906452916378,3986.7035757444264,0.0001969896058795976,0.0004429670639716028,80075.94828823472,85368.8148062204,5292.866517985676,58395.97403835719,12805.32222093306,3585.4902218612565,19207.983331399588
90668.0,13244.976962926801,296.50807071927846,666.7527059313861,3.2945341191030944e-05,7.408363399237623e-05,12423.788391225338,13244.976962926801,821.1885717014629,9060.139028770433,1986.7465444390205,556.2890324429258,2980.1198166585305
90669.0,9220.188728660001,198.970531924942,447.4218780734132,2.2107836880549116e-05,4.971354200815703e-05,8648.53702748308,9220.188728660001,571.651701176921,6307.009214661733,1383.0283092990003,387.24792660372003,2074.5424639485
90370.0,62100.0123533972,1301.56533242096,2926.807012892229,0.00014461837026899556,0.00032520077921024764,58249.81158748657,62100.0123533972,3850.200765910631,42479.10337518715,9315.00185300958,2608.2005188426824,13972.502779514369
90670.0,49735.9575310416,1059.4988365210852,2382.476457023111,0.00011772209294678723,0.00026471960633590115,46652.32816411702,49735.9575310416,3083.629366924579,34021.553319537394,7460.393629656241,2088.9102163037473,11190.59044448436
90671.0,50631.83010642121,1057.0350172187666,2376.9359715826386,0.00011744833524652958,0.00026410399684251545,47492.656639823086,50631.83010642121,3139.1734665981203,34634.36903886412,7594.774515963181,2126.536864469691,11392.161773944772
90680.0,16011.2371426644,337.4361182713033,758.7868655635506,3.749290203014481e-05,8.430965172928337e-05,15018.540439819206,16011.2371426644,992.6967028451945,10952.381037822286,2401.68557139966,672.4719599919048,3602.5283570994898
90681.0,37367.7862500852,774.6667849542322,1741.9796535959665,8.607408721713692e-05,0.00019355329484399623,35050.98350257991,37367.7862500852,2316.8027475052877,25561.187427564655,5605.167937512781,1569.4470225035784,8407.75190626917
90423.0,25433.3132859988,472.5263918234277,1062.5614253568313,5.25029324248253e-05,0.00011806238059520346,23856.447862266872,25433.3132859988,1576.8654237319279,17397.4900053359,3814.9969928998203,1068.1991580119497,5722.49548934973
92900.0,20289.3006704024,423.08864440394234,951.3925268567,4.700984937821581e-05,0.00010571028076185554,19031.36402883745,20289.3006704024,1257.9366415649492,13878.762143935848,3043.3951005603603,852.1506281569009,4565.09265084054
90686.0,12372.1746500352,287.17555284352,645.7661529397144,3.190839476039111e-05,7.175179477107938e-05,11605.099821733016,12372.1746500352,767.074828302184,8463.104370154997,1855.82619750528,519.6313353014784,2783.7392962579197
90417.0,52377.11808154281,1026.7356439082487,2308.8020694021247,0.00011408173821202763,0.0002565335632669028,49129.736760487154,52377.11808154281,3247.3813210556546,35828.22175330091,7856.567712231422,2199.838959424798,11784.851568347132
90687.0,10368.9294752316,240.67587370762882,541.2037709600302,2.674176374529209e-05,6.013375232889225e-05,9726.05584776724,10368.9294752316,642.8736274643597,7092.797736686642,1555.3394212847402,435.49503795972726,2333.00913192711
90689.0,10454.447771768,244.7886085667113,550.4518639276806,2.7198734285190146e-05,6.116131821418675e-05,9806.272009918384,10454.447771768,648.1757618496158,7151.295962715431,1568.1671657652003,439.08680641425605,2352.2507486478003
90690.0,14836.282244893202,343.1882675090901,771.7209696069925,3.813202972323224e-05,8.574677440077696e-05,13916.432745709822,14836.282244893202,919.8494991833795,10148.660898773476,2225.4423367339805,623.1238542855145,3338.1635051009707
90691.0,17900.9856731888,411.5993740008149,925.5566142737613,4.5733263777868326e-05,0.0001028396238081957,16791.12456145109,17900.9856731888,1109.8611117377077,12245.051041242381,2685.14785097832,751.8413982739296,4027.7217764674797
92892.0,15992.2833387772,358.4661771910614,806.0765684105245,3.982957524345127e-05,8.956406315672494e-05,15000.761771773014,15992.2833387772,991.5215670041871,10939.415813433994,2398.8425008165805,671.6759002286425,3598.2637512248702
90695.0,99696.39776325319,2115.8817648713743,4757.946248856038,0.00023509797387459712,0.0005286606943173376,93515.22110193149,99696.39776325319,6181.176661321704,68196.66254844684,14954.459664487978,4187.248706056634,22431.689496731968
90696.0,67050.5740326604,1395.7880686645465,3138.684067309232,0.00015508756318494962,0.00034874267414547016,62893.43844263545,67050.5740326604,4157.135590024947,45865.50240103464,10057.586104899061,2816.1241093717367,15086.379157348589
90697.0,16387.3050391232,339.60479167797627,763.662973803798,3.773386574199736e-05,8.485144153375532e-05,15371.292126697559,16387.3050391232,1016.01291242564,11209.627799044363,2458.0957558684804,688.2668116431744,3687.1436338027197
90698.0,8193.6525195616,169.80248853947467,381.8314361021075,1.8866943171052742e-05,4.242571512245639e-05,7685.6460633487795,8193.6525195616,508.00645621282,5604.813899522182,1229.0478779342402,344.1334058215872,1843.5718169013599
90699.0,8033.540374314001,207.48152631141446,466.55971108997664,2.3053502923490492e-05,5.183996789888629e-05,7535.460871106533,8033.540374314001,498.0795032074684,5495.290243860242,1205.0310561471003,337.40869572118805,1807.5465842206502
90700.0,13965.8321940592,339.389035039497,763.1780435540884,3.770989278216633e-05,8.479756039489872e-05,13099.950598027528,13965.8321940592,865.8815960316715,9553.235289485465,2094.87482910888,586.5649521504864,3142.31224366332
90701.0,11428.5104426584,260.6674783468684,586.1587114903621,2.8963053149652038e-05,6.512874572115134e-05,10719.94279521358,11428.5104426584,708.567647444821,7817.597100550884,1714.2765663987602,479.99743859165284,2571.41484959814
90702.0,20315.7636185504,526.7006170210939,1184.382593828434,5.852229078012153e-05,0.00013159806598093707,19056.186274200274,20315.7636185504,1259.5773443501275,13896.863948869379,3047.3645427825604,853.2620719791169,4571.04681417384
90703.0,17807.822524965202,395.62046283871314,889.6245962087288,4.395782920430146e-05,9.88471773565254e-05,16703.737528417358,17807.822524965202,1104.0849965478446,12181.323404899462,2671.1733787447806,747.9285460485385,4006.7600681171702
90704.0,19002.160966807198,409.4179374355367,920.6507920565068,4.549088193728185e-05,0.00010229453245072296,17824.026986865152,19002.160966807198,1178.1339799420457,12998.302729271378,2850.32414502108,798.0907606059023,4275.486217531619
90705.0,11326.5036938144,256.8701680694646,577.6197083244584,2.854112978549607e-05,6.41799675916065e-05,10624.260464797906,11326.5036938144,702.2432290164943,7747.820057601971,1698.9755540721599,475.7131551402048,2548.46333110824
90706.0,39211.688288390804,859.0280519181557,1931.681634625395,9.544756132423951e-05,0.00021463129273615502,36780.563614510575,39211.688288390804,2431.1246738802292,26822.49644072811,5881.75324325862,1646.8909081124136,8822.62986488793
90707.0,6481.3188311508,140.3192151350676,315.533597320375,1.55910239038964e-05,3.5059288591152776e-05,6079.47706361945,6481.3188311508,401.84176753135034,4433.50334729749,972.1978246726202,272.21539090833363,1458.2967370089302
90708.0,5932.291819745201,133.80752923889352,300.89110474856494,1.4867503248765946e-05,3.343234497206277e-05,5564.489726920998,5932.291819745201,367.8020928242031,4057.9450456252257,889.8437729617801,249.15625642929842,1334.76565944267
90709.0,13618.828304754401,310.8314931065665,698.9616522891549,3.453683256739628e-05,7.766240580990612e-05,12774.460949859627,13618.828304754401,844.3673548947736,9315.869570433975,2042.82424571316,571.9907887996849,3064.23636856974
90710.0,21053.6953675048,499.89416694076,1124.103416708625,5.55437963267511e-05,0.00012490037963429167,19748.3662547195,21053.6953675048,1305.3291127852972,14401.641288836392,3158.05430512572,884.2552054352016,4737.08145768858
90711.0,19533.455541163203,554.5441147916598,1246.993330704781,6.161601275462887e-05,0.00013855481452275346,18322.381297611082,19533.455541163203,1211.0742435521206,13361.731274475365,2930.0183311744804,820.4051327288545,4395.027496761721
90712.0,9333.165161138,297.91559353087416,669.9174198460712,3.3101732614541576e-05,7.44352688717857e-05,8754.508921147444,9333.165161138,578.6562399905561,6384.289997262579,1399.9747741707001,391.99293676779604,2099.96216125605
