"","route_id","service_id","trip_id","trip_headsign","direction_id","block_id","shape_id","distance","end","start","trip_duration","dwell_minutes","driving_minutes","total_dist"
"2909","10745","1","1196057","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90341","121288",4.3942,"15:03:00","14:45:00",1080,238,2434,606.4393
"2910","10745","1","1196058","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90339","121288",4.3942,"15:24:00","15:05:00",1140,238,2434,606.4393
"2911","10745","1","1196059","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90340","121288",4.3942,"15:44:00","15:25:00",1140,238,2434,606.4393
"2912","10745","1","1196060","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90341","121288",4.3942,"15:59:00","15:40:00",1140,238,2434,606.4393
"2913","10745","1","1196061","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90343","121288",4.3942,"16:14:00","15:55:00",1140,238,2434,606.4393
"2914","10745","1","1196062","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90339","121288",4.3942,"16:29:00","16:10:00",1140,238,2434,606.4393
"2915","10745","1","1196063","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90340","121288",4.3942,"16:44:00","16:25:00",1140,238,2434,606.4393
"2916","10745","1","1196064","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90341","121288",4.3942,"16:59:00","16:40:00",1140,238,2434,606.4393
"2917","10745","1","1196065","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90343","121288",4.3942,"17:14:00","16:55:00",1140,238,2434,606.4393
"2918","10745","1","1196066","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90339","121288",4.3942,"17:29:00","17:10:00",1140,238,2434,606.4393
"2919","10745","1","1196067","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90340","121288",4.3942,"17:44:00","17:25:00",1140,238,2434,606.4393
"2920","10745","1","1196068","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90341","121288",4.3942,"17:59:00","17:40:00",1140,238,2434,606.4393
"2921","10745","1","1196069","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90343","121288",4.3942,"18:14:00","17:55:00",1140,238,2434,606.4393
"2922","10745","1","1196070","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90339","121288",4.3942,"18:29:00","18:10:00",1140,238,2434,606.4393
"2923","10745","1","1196071","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90340","121288",4.3942,"18:44:00","18:25:00",1140,238,2434,606.4393
"2924","10745","1","1196072","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90341","121288",4.3942,"19:04:00","18:45:00",1140,238,2434,606.4393
"2925","10745","1","1196073","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90339","121288",4.3942,"19:18:00","19:02:00",960,238,2434,606.4393
"2926","10745","1","1196074","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90340","121288",4.3942,"19:38:00","19:22:00",960,238,2434,606.4393
"2927","10745","1","1196075","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90341","121288",4.3942,"19:58:00","19:42:00",960,238,2434,606.4393
"2928","10745","1","1196076","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90340","121288",4.3942,"20:28:00","20:12:00",960,238,2434,606.4393
"2929","10745","1","1196077","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90341","121288",4.3942,"20:58:00","20:42:00",960,238,2434,606.4393
"2930","10745","1","1196078","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90340","121288",4.3942,"21:28:00","21:12:00",960,238,2434,606.4393
"2931","10745","1","1196079","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90341","121288",4.3942,"21:58:00","21:42:00",960,238,2434,606.4393
"2932","10745","1","1196080","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90341","121288",4.3942,"22:36:00","22:20:00",960,238,2434,606.4393
"2933","10745","1","1196081","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90341","121288",4.3942,"23:16:00","23:00:00",960,238,2434,606.4393
"2934","10745","1","1196082","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90341","121288",4.3942,"23:56:00","23:40:00",960,238,2434,606.4393
"2935","10745","1","1196083","161 - ST FRANCIS HOSP-Sigourney St Sta via Asylum Ave",1,"90341","121288",4.3942,"24:36:00","24:20:00",960,238,2434,606.4393
"2936","10746","2","1196110","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90350","121291",23.6707,"23:12:00","22:41:00",1860,211,988,709.9207
"2937","10746","2","1196111","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90350","121290",24.4129,"21:54:00","21:21:00",1980,211,988,709.9207
"2938","10746","2","1196112","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90523","121290",24.4129,"20:49:00","20:16:00",1980,211,988,709.9207
"2939","10746","2","1196113","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90352","121290",24.4129,"18:44:00","18:09:00",2100,211,988,709.9207
"2940","10746","2","1196114","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90353","121290",24.4129,"16:39:00","16:04:00",2100,211,988,709.9207
"2941","10746","2","1196115","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90354","121290",24.4129,"14:39:00","14:04:00",2100,211,988,709.9207
"2942","10746","2","1196116","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90350","121290",24.4129,"13:39:00","13:04:00",2100,211,988,709.9207
"2943","10746","2","1196117","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90354","121290",24.4129,"12:39:00","12:04:00",2100,211,988,709.9207
"2944","10746","2","1196118","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90355","121290",24.4129,"10:39:00","10:04:00",2100,211,988,709.9207
"2945","10746","2","1196119","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90355","121290",24.4129,"8:39:00","8:04:00",2100,211,988,709.9207
"2946","10746","2","1196120","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90356","121290",24.4129,"7:39:00","7:04:00",2100,211,988,709.9207
"2947","10746","2","1196121","30N - BRADLEY FLYER-Bradley International Airport via North Main St",0,"90356","121292",23.2534,"5:43:00","5:06:00",2220,211,988,709.9207
"2948","10746","2","1196122","30N - BRADLEY FLYER-Bradley International Airport via North Main St",0,"90350","121292",23.2534,"6:43:00","6:06:00",2220,211,988,709.9207
"2949","10746","2","1196123","30N - BRADLEY FLYER-Bradley International Airport via North Main St",0,"90350","121292",23.2534,"4:43:00","4:06:00",2220,211,988,709.9207
"2950","10746","2","1196124","30N - BRADLEY FLYER-Hartford via North Main St",1,"90350","121295",25.1785,"24:35:00","24:00:00",2100,211,988,709.9207
"2951","10746","2","1196125","30X - BRADLEY FLYER-Hartford via I-91",1,"90350","121293",27.1135,"22:39:00","22:04:00",2100,211,988,709.9207
"2952","10746","2","1196126","30X - BRADLEY FLYER-Hartford via I-91",1,"90523","121293",27.1135,"21:24:00","20:49:00",2100,211,988,709.9207
"2953","10746","2","1196127","30X - BRADLEY FLYER-Hartford via I-91",1,"90352","121293",27.1135,"19:19:00","18:44:00",2100,211,988,709.9207
"2954","10746","2","1196128","30X - BRADLEY FLYER-Hartford via I-91",1,"90353","121293",27.1135,"17:15:00","16:39:00",2160,211,988,709.9207
"2955","10746","2","1196129","30X - BRADLEY FLYER-Hartford via I-91",1,"90354","121293",27.1135,"15:15:00","14:39:00",2160,211,988,709.9207
"2956","10746","2","1196130","30X - BRADLEY FLYER-Hartford via I-91",1,"90350","121293",27.1135,"14:15:00","13:39:00",2160,211,988,709.9207
"2957","10746","2","1196131","30X - BRADLEY FLYER-Hartford via I-91",1,"90354","121293",27.1135,"13:15:00","12:39:00",2160,211,988,709.9207
"2958","10746","2","1196132","30X - BRADLEY FLYER-Hartford via I-91",1,"90355","121293",27.1135,"11:15:00","10:39:00",2160,211,988,709.9207
"2959","10746","2","1196133","30X - BRADLEY FLYER-Hartford via I-91",1,"90355","121293",27.1135,"9:15:00","8:39:00",2160,211,988,709.9207
"2960","10746","2","1196134","30X - BRADLEY FLYER-Hartford via I-91",1,"90356","121293",27.1135,"8:15:00","7:39:00",2160,211,988,709.9207
"2961","10746","2","1196135","30X - BRADLEY FLYER-Hartford via I-91",1,"90350","121293",27.1135,"7:19:00","6:43:00",2160,211,988,709.9207
"2962","10746","2","1196136","30N - BRADLEY FLYER-Hartford via North Main St",1,"90356","121296",24.4669,"6:19:00","5:43:00",2160,211,988,709.9207
"2963","10746","2","1196137","30N - BRADLEY FLYER-Hartford via North Main St",1,"90350","121296",24.4669,"5:19:00","4:43:00",2160,211,988,709.9207
"2964","10746","3","1196138","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90357","121290",24.4129,"18:58:00","18:24:00",2040,211,925,653.723
"2965","10746","3","1196139","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90358","121290",24.4129,"16:38:00","16:04:00",2040,211,925,653.723
"2966","10746","3","1196140","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90359","121290",24.4129,"14:18:00","13:44:00",2040,211,925,653.723
"2967","10746","3","1196141","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90358","121290",24.4129,"13:08:00","12:34:00",2040,211,925,653.723
"2968","10746","3","1196142","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90360","121290",24.4129,"11:58:00","11:24:00",2040,211,925,653.723
"2969","10746","3","1196143","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90358","121290",24.4129,"10:48:00","10:14:00",2040,211,925,653.723
"2970","10746","3","1196144","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90361","121290",24.4129,"8:28:00","7:54:00",2040,211,925,653.723
"2971","10746","3","1196145","30N - BRADLEY FLYER-Bradley International Airport via North Main St",0,"90361","121292",23.2534,"7:13:00","6:36:00",2220,211,925,653.723
"2972","10746","3","1196146","30N - BRADLEY FLYER-Bradley International Airport via North Main St",0,"90361","121292",23.2534,"5:43:00","5:06:00",2220,211,925,653.723
"2973","10746","3","1196147","30N - BRADLEY FLYER-Bradley International Airport via North Main St",0,"90357","121292",23.2534,"23:18:00","22:41:00",2220,211,925,653.723
"2974","10746","3","1196148","30N - BRADLEY FLYER-Bradley International Airport via North Main St",0,"90357","121292",23.2534,"21:03:00","20:26:00",2220,211,925,653.723
"2975","10746","3","1196149","30N - BRADLEY FLYER-Bradley International Airport via North Main St",0,"90362","121292",23.2534,"6:13:00","5:36:00",2220,211,925,653.723
"2976","10746","3","1196150","30N - BRADLEY FLYER-Bradley International Airport via North Main St",0,"90362","121292",23.2534,"4:43:00","4:06:00",2220,211,925,653.723
"2977","10746","3","1196151","30N - BRADLEY FLYER-Hartford via North Main St",1,"90357","121295",25.1785,"24:35:00","24:00:00",2100,211,925,653.723
"2978","10746","3","1196152","30N - BRADLEY FLYER-Hartford via North Main St",1,"90357","121295",25.1785,"21:38:00","21:03:00",2100,211,925,653.723
"2979","10746","3","1196153","30X - BRADLEY FLYER-Hartford via I-91",1,"90357","121293",27.1135,"19:33:00","18:58:00",2100,211,925,653.723
"2980","10746","3","1196154","30X - BRADLEY FLYER-Hartford via I-91",1,"90358","121293",27.1135,"17:14:00","16:38:00",2160,211,925,653.723
"2981","10746","3","1196155","30X - BRADLEY FLYER-Hartford via I-91",1,"90359","121293",27.1135,"14:54:00","14:18:00",2160,211,925,653.723
"2982","10746","3","1196156","30X - BRADLEY FLYER-Hartford via I-91",1,"90358","121293",27.1135,"13:44:00","13:08:00",2160,211,925,653.723
"2983","10746","3","1196157","30X - BRADLEY FLYER-Hartford via I-91",1,"90360","121293",27.1135,"12:34:00","11:58:00",2160,211,925,653.723
"2984","10746","3","1196158","30X - BRADLEY FLYER-Hartford via I-91",1,"90358","121293",27.1135,"11:24:00","10:48:00",2160,211,925,653.723
"2985","10746","3","1196159","30X - BRADLEY FLYER-Hartford via I-91",1,"90361","121293",27.1135,"9:04:00","8:28:00",2160,211,925,653.723
"2986","10746","3","1196160","30X - BRADLEY FLYER-Hartford via I-91",1,"90361","121293",27.1135,"7:49:00","7:13:00",2160,211,925,653.723
"2987","10746","3","1196161","30X - BRADLEY FLYER-Hartford via I-91",1,"90362","121293",27.1135,"6:49:00","6:13:00",2160,211,925,653.723
"2988","10746","3","1196162","30N - BRADLEY FLYER-Hartford via North Main St",1,"90361","121296",24.4669,"6:19:00","5:43:00",2160,211,925,653.723
"2989","10746","3","1196163","30N - BRADLEY FLYER-Hartford via North Main St",1,"90362","121296",24.4669,"5:19:00","4:43:00",2160,211,925,653.723
"2990","10746","1","1196164","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90619","121291",23.6707,"24:12:00","23:41:00",1860,197,1479,1014.9057
"2991","10746","1","1196165","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90368","121291",23.6707,"23:12:00","22:41:00",1860,197,1479,1014.9057
"2992","10746","1","1196166","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90368","121290",24.4129,"21:54:00","21:21:00",1980,197,1479,1014.9057
"2993","10746","1","1196167","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90365","121290",24.4129,"20:49:00","20:16:00",1980,197,1479,1014.9057
"2994","10746","1","1196168","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90368","121290",24.4129,"19:44:00","19:11:00",1980,197,1479,1014.9057
"2995","10746","1","1196169","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90366","121291",23.6707,"18:31:00","17:53:00",2280,197,1479,1014.9057
"2996","10746","1","1196170","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90367","121291",23.6707,"17:41:00","17:03:00",2280,197,1479,1014.9057
"2997","10746","1","1196171","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90366","121291",23.6707,"16:41:00","16:03:00",2280,197,1479,1014.9057
"2998","10746","1","1196172","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90368","121290",24.4129,"15:41:00","15:04:00",2220,197,1479,1014.9057
"2999","10746","1","1196173","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90366","121290",24.4129,"14:41:00","14:04:00",2220,197,1479,1014.9057
"3000","10746","1","1196174","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90368","121290",24.4129,"13:41:00","13:04:00",2220,197,1479,1014.9057
"3001","10746","1","1196175","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90368","121290",24.4129,"12:11:00","11:34:00",2220,197,1479,1014.9057
"3002","10746","1","1196176","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90368","121290",24.4129,"10:41:00","10:04:00",2220,197,1479,1014.9057
"3003","10746","1","1196177","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90374","121290",24.4129,"9:41:00","9:04:00",2220,197,1479,1014.9057
"3004","10746","1","1196178","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90371","121290",24.4129,"8:42:00","8:04:00",2280,197,1479,1014.9057
"3005","10746","1","1196179","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90372","121290",24.4129,"7:42:00","7:04:00",2280,197,1479,1014.9057
"3006","10746","1","1196180","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90373","121290",24.4129,"7:22:00","6:44:00",2280,197,1479,1014.9057
"3007","10746","1","1196181","30X - BRADLEY FLYER-Bradley International Airport via I-91",0,"90374","121290",24.4129,"6:52:00","6:14:00",2280,197,1479,1014.9057
"3008","10746","1","1196182","30N - BRADLEY FLYER-Bradley International Airport via North Main St",0,"90374","121292",23.2534,"5:33:00","4:56:00",2220,197,1479,1014.9057
"3009","10746","1","1196183","30N - BRADLEY FLYER-Bradley International Airport via North Main St",0,"90375","121292",23.2534,"4:43:00","4:06:00",2220,197,1479,1014.9057
"3010","10746","1","1196184","30X - BRADLEY FLYER-Hartford via I-91",1,"90368","121293",27.1135,"22:39:00","22:04:00",2100,197,1479,1014.9057
"3011","10746","1","1196185","30X - BRADLEY FLYER-Hartford via I-91",1,"90365","121293",27.1135,"21:24:00","20:49:00",2100,197,1479,1014.9057
"3012","10746","1","1196186","30X - BRADLEY FLYER-Hartford via I-91",1,"90368","121293",27.1135,"20:19:00","19:44:00",2100,197,1479,1014.9057
"3013","10746","1","1196187","30X - BRADLEY FLYER-Hartford via I-91",1,"90366","121293",27.1135,"19:07:00","18:31:00",2160,197,1479,1014.9057
"3014","10746","1","1196188","30X - BRADLEY FLYER-Hartford via I-91",1,"90367","121293",27.1135,"18:23:00","17:41:00",2520,197,1479,1014.9057
"3015","10746","1","1196189","30X - BRADLEY FLYER-Hartford via I-91",1,"90366","121293",27.1135,"17:23:00","16:41:00",2520,197,1479,1014.9057
"3016","10746","1","1196190","30X - BRADLEY FLYER-Hartford via I-91",1,"92878","121293",27.1135,"16:53:00","16:11:00",2520,197,1479,1014.9057
"3017","10746","1","1196191","30X - BRADLEY FLYER-Hartford via I-91",1,"90368","121293",27.1135,"16:23:00","15:41:00",2520,197,1479,1014.9057
"3018","10746","1","1196192","30X - BRADLEY FLYER-Hartford via I-91",1,"90366","121293",27.1135,"15:21:00","14:41:00",2400,197,1479,1014.9057
"3019","10746","1","1196193","30X - BRADLEY FLYER-Hartford via I-91",1,"90368","121293",27.1135,"14:21:00","13:41:00",2400,197,1479,1014.9057
"3020","10746","1","1196194","30X - BRADLEY FLYER-Hartford via I-91",1,"90368","121293",27.1135,"12:51:00","12:11:00",2400,197,1479,1014.9057
"3021","10746","1","1196195","30X - BRADLEY FLYER-Hartford via I-91",1,"90368","121293",27.1135,"11:19:00","10:41:00",2280,197,1479,1014.9057
"3022","10746","1","1196196","30X - BRADLEY FLYER-Hartford via I-91",1,"90374","121293",27.1135,"10:19:00","9:41:00",2280,197,1479,1014.9057
"3023","10746","1","1196197","30X - BRADLEY FLYER-Hartford via I-91",1,"90371","121293",27.1135,"9:20:00","8:42:00",2280,197,1479,1014.9057
"3024","10746","1","1196198","30N - BRADLEY FLYER-Hartford via North Main St",1,"90619","121296",24.4669,"24:49:00","24:15:00",2040,197,1479,1014.9057
"3025","10746","1","1196199","30N - BRADLEY FLYER-Hartford via North Main St",1,"90368","121296",24.4669,"23:49:00","23:15:00",2040,197,1479,1014.9057
"3026","10746","1","1196200","30X - BRADLEY FLYER-Hartford via I-91",1,"90372","121294",26.2872,"8:18:00","7:42:00",2160,197,1479,1014.9057
"3027","10746","1","1196201","30X - BRADLEY FLYER-Hartford via I-91",1,"90374","121294",26.2872,"7:28:00","6:52:00",2160,197,1479,1014.9057
"3028","10746","1","1196202","30X - BRADLEY FLYER-Hartford via I-91",1,"90374","121294",26.2872,"6:06:00","5:33:00",1980,197,1479,1014.9057
"3029","10746","1","1196203","30N - BRADLEY FLYER-Hartford via North Main St",1,"90375","121297",25.2933,"5:23:00","4:43:00",2400,197,1479,1014.9057
"3030","10747","2","1196237","31B - PARK ST-New Park Av-West Hartford Place-Charter Oak Mktpl",0,"90379","121302",7.4451,"23:07:00","22:45:00",1320,214,3017,899.0428
"3031","10747","2","1196238","31B - PARK ST-New Park Av-West Hartford Place-Charter Oak Mktpl",0,"90380","121301",8.144,"21:48:00","21:25:00",1380,214,3017,899.0428
"3032","10747","2","1196239","31B - PARK ST-New Park Av-West Hartford Place-Charter Oak Mktpl",0,"90381","121302",7.4451,"20:43:00","20:20:00",1380,214,3017,899.0428
"3033","10747","2","1196240","31B - PARK ST-New Park Av-West Hartford Place-Charter Oak Mktpl",0,"90380","121302",7.4451,"19:39:00","19:15:00",1440,214,3017,899.0428
"3034","10747","2","1196241","31B - PARK ST-New Park Av-West Hartford Place-Charter Oak Mktpl",0,"90382","121302",7.4451,"18:41:00","18:15:00",1560,214,3017,899.0428
"3035","10747","2","1196242","31B - PARK ST-New Park Av-West Hartford Place-Charter Oak Mktpl",0,"90383","121302",7.4451,"18:11:00","17:45:00",1560,214,3017,899.0428
"3036","10747","2","1196243","31B - PARK ST-New Park Av-West Hartford Place-Charter Oak Mktpl",0,"90380","121302",7.4451,"17:45:00","17:15:00",1800,214,3017,899.0428
"3037","10747","2","1196244","31 - PARK ST New Park Ave-West Hartford Place",0,"90350","121300",6.3875,"25:02:00","24:45:00",1020,214,3017,899.0428
"3038","10747","2","1196245","31B - PARK ST-New Park Av-West Hartford Place-Charter Oak Mktpl",0,"90384","121302",7.4451,"19:11:00","18:45:00",1560,214,3017,899.0428
"3039","10747","2","1196246","33W - PARK ST-Westfarms Mall",0,"90381","121298",11.7687,"18:32:00","18:00:00",1920,214,3017,899.0428
"3040","10747","2","1196247","33W - PARK ST-Westfarms Mall",0,"90385","121298",11.7687,"18:06:00","17:30:00",2160,214,3017,899.0428
"3041","10747","2","1196248","33W - PARK ST-Westfarms Mall",0,"90386","121298",11.7687,"17:36:00","17:00:00",2160,214,3017,899.0428
"3042","10747","2","1196249","31 - PARK ST New Park Ave-West Hartford Place",0,"90387","121300",6.3875,"17:10:00","16:45:00",1500,214,3017,899.0428
"3043","10747","2","1196250","33W - PARK ST-Westfarms Mall",0,"90384","121298",11.7687,"17:06:00","16:30:00",2160,214,3017,899.0428
"3044","10747","2","1196251","31 - PARK ST New Park Ave-West Hartford Place",0,"90381","121300",6.3875,"16:40:00","16:15:00",1500,214,3017,899.0428
"3045","10747","2","1196252","33W - PARK ST-Westfarms Mall",0,"90382","121298",11.7687,"16:36:00","16:00:00",2160,214,3017,899.0428
"3046","10747","2","1196253","31 - PARK ST New Park Ave-West Hartford Place",0,"90385","121300",6.3875,"16:10:00","15:45:00",1500,214,3017,899.0428
"3047","10747","2","1196254","33W - PARK ST-Westfarms Mall",0,"90383","121298",11.7687,"16:06:00","15:30:00",2160,214,3017,899.0428
"3048","10747","2","1196255","31 - PARK ST New Park Ave-West Hartford Place",0,"90386","121300",6.3875,"15:40:00","15:15:00",1500,214,3017,899.0428
"3049","10747","2","1196256","33W - PARK ST-Westfarms Mall",0,"90380","121298",11.7687,"15:36:00","15:00:00",2160,214,3017,899.0428
"3050","10747","2","1196257","31 - PARK ST New Park Ave-West Hartford Place",0,"90384","121300",6.3875,"15:10:00","14:45:00",1500,214,3017,899.0428
"3051","10747","2","1196258","33W - PARK ST-Westfarms Mall",0,"90387","121298",11.7687,"15:06:00","14:30:00",2160,214,3017,899.0428
"3052","10747","2","1196259","31 - PARK ST New Park Ave-West Hartford Place",0,"90382","121300",6.3875,"14:40:00","14:15:00",1500,214,3017,899.0428
"3053","10747","2","1196260","33W - PARK ST-Westfarms Mall",0,"90381","121298",11.7687,"14:36:00","14:00:00",2160,214,3017,899.0428
"3054","10747","2","1196261","31 - PARK ST New Park Ave-West Hartford Place",0,"90383","121300",6.3875,"14:10:00","13:45:00",1500,214,3017,899.0428
"3055","10747","2","1196262","33W - PARK ST-Westfarms Mall",0,"90385","121298",11.7687,"14:06:00","13:30:00",2160,214,3017,899.0428
"3056","10747","2","1196263","31 - PARK ST New Park Ave-West Hartford Place",0,"90380","121300",6.3875,"13:40:00","13:15:00",1500,214,3017,899.0428
"3057","10747","2","1196264","33W - PARK ST-Westfarms Mall",0,"90386","121298",11.7687,"13:36:00","13:00:00",2160,214,3017,899.0428
"3058","10747","2","1196265","31 - PARK ST New Park Ave-West Hartford Place",0,"90387","121300",6.3875,"13:10:00","12:45:00",1500,214,3017,899.0428
"3059","10747","2","1196266","33W - PARK ST-Westfarms Mall",0,"90384","121298",11.7687,"13:06:00","12:30:00",2160,214,3017,899.0428
"3060","10747","2","1196267","31 - PARK ST New Park Ave-West Hartford Place",0,"90381","121300",6.3875,"12:40:00","12:15:00",1500,214,3017,899.0428
"3061","10747","2","1196268","33W - PARK ST-Westfarms Mall",0,"90382","121298",11.7687,"12:36:00","12:00:00",2160,214,3017,899.0428
"3062","10747","2","1196269","31 - PARK ST New Park Ave-West Hartford Place",0,"90385","121300",6.3875,"12:10:00","11:45:00",1500,214,3017,899.0428
"3063","10747","2","1196270","33W - PARK ST-Westfarms Mall",0,"90383","121298",11.7687,"12:06:00","11:30:00",2160,214,3017,899.0428
"3064","10747","2","1196271","31 - PARK ST New Park Ave-West Hartford Place",0,"90386","121300",6.3875,"11:40:00","11:15:00",1500,214,3017,899.0428
"3065","10747","2","1196272","33W - PARK ST-Westfarms Mall",0,"90380","121298",11.7687,"11:36:00","11:00:00",2160,214,3017,899.0428
"3066","10747","2","1196273","31 - PARK ST New Park Ave-West Hartford Place",0,"90384","121300",6.3875,"11:10:00","10:45:00",1500,214,3017,899.0428
"3067","10747","2","1196274","33W - PARK ST-Westfarms Mall",0,"90387","121298",11.7687,"11:06:00","10:30:00",2160,214,3017,899.0428
"3068","10747","2","1196275","31 - PARK ST New Park Ave-West Hartford Place",0,"90382","121300",6.3875,"10:40:00","10:15:00",1500,214,3017,899.0428
"3069","10747","2","1196276","33W - PARK ST-Westfarms Mall",0,"90381","121298",11.7687,"10:36:00","10:00:00",2160,214,3017,899.0428
"3070","10747","2","1196277","31 - PARK ST New Park Ave-West Hartford Place",0,"90383","121300",6.3875,"10:10:00","9:45:00",1500,214,3017,899.0428
"3071","10747","2","1196278","33W - PARK ST-Westfarms Mall",0,"90385","121298",11.7687,"10:06:00","9:30:00",2160,214,3017,899.0428
"3072","10747","2","1196279","31 - PARK ST New Park Ave-West Hartford Place",0,"90384","121300",6.3875,"9:36:00","9:15:00",1260,214,3017,899.0428
"3073","10747","2","1196280","33W - PARK ST-Westfarms Mall",0,"90380","121298",11.7687,"9:32:00","9:00:00",1920,214,3017,899.0428
"3074","10747","2","1196281","31 - PARK ST New Park Ave-West Hartford Place",0,"90382","121300",6.3875,"9:06:00","8:45:00",1260,214,3017,899.0428
"3075","10747","2","1196282","33W - PARK ST-Westfarms Mall",0,"90387","121298",11.7687,"9:02:00","8:30:00",1920,214,3017,899.0428
"3076","10747","2","1196283","31 - PARK ST New Park Ave-West Hartford Place",0,"90383","121300",6.3875,"8:36:00","8:15:00",1260,214,3017,899.0428
"3077","10747","2","1196284","33W - PARK ST-Westfarms Mall",0,"90381","121298",11.7687,"8:32:00","8:00:00",1920,214,3017,899.0428
"3078","10747","2","1196285","31 - PARK ST New Park Ave-West Hartford Place",0,"90384","121300",6.3875,"8:06:00","7:45:00",1260,214,3017,899.0428
"3079","10747","2","1196286","33W - PARK ST-Westfarms Mall",0,"90385","121298",11.7687,"8:02:00","7:30:00",1920,214,3017,899.0428
"3080","10747","2","1196287","31 - PARK ST New Park Ave-West Hartford Place",0,"90382","121300",6.3875,"7:36:00","7:15:00",1260,214,3017,899.0428
"3081","10747","2","1196289","31 - PARK ST-Downtown Hartford",1,"90380","121308",8.1094,"22:38:00","22:08:00",1800,214,3017,899.0428
"3082","10747","2","1196290","31 - PARK ST-Downtown Hartford",1,"90379","121310",6.0872,"23:33:00","23:11:00",1320,214,3017,899.0428
"3083","10747","2","1196291","31 - PARK ST-Downtown Hartford",1,"90381","121310",6.0872,"21:15:00","20:53:00",1320,214,3017,899.0428
"3084","10747","2","1196292","31 - PARK ST-Downtown Hartford",1,"90380","121310",6.0872,"20:10:00","19:48:00",1320,214,3017,899.0428
"3085","10747","2","1196293","31 - PARK ST-Downtown Hartford",1,"90382","121310",6.0872,"19:08:00","18:44:00",1440,214,3017,899.0428
