GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - White alone,Margin of Error; Total: - White alone,Estimate; Total: - Black or African American alone,Margin of Error; Total: - Black or African American alone,Estimate; Total: - American Indian and Alaska Native alone,Margin of Error; Total: - American Indian and Alaska Native alone,Estimate; Total: - Asian alone,Margin of Error; Total: - Asian alone,Estimate; Total: - Native Hawaiian and Other Pacific Islander alone,Margin of Error; Total: - Native Hawaiian and Other Pacific Islander alone,Estimate; Total: - Some other race alone,Margin of Error; Total: - Some other race alone,Estimate; Total: - Two or more races:,Margin of Error; Total: - Two or more races:,Estimate; Total: - Two or more races: - Two races including Some other race,Margin of Error; Total: - Two or more races: - Two races including Some other race,"Estimate; Total: - Two or more races: - Two races excluding Some other race, and three or more races","Margin of Error; Total: - Two or more races: - Two races excluding Some other race, and three or more races"
1500000US090093502002,090093502002,"Block Group 2, Census Tract 3502, New Haven County, Connecticut",652,263,336,244,160,110,0,12,0,12,0,12,156,150,0,12,0,12,0,12
1500000US090093502003,090093502003,"Block Group 3, Census Tract 3502, New Haven County, Connecticut",1085,410,333,300,451,288,27,39,0,12,0,12,266,205,8,13,0,12,8,13
1500000US090093502004,090093502004,"Block Group 4, Census Tract 3502, New Haven County, Connecticut",624,263,345,174,186,123,0,12,0,12,0,12,60,94,33,45,0,12,33,45
1500000US090093503001,090093503001,"Block Group 1, Census Tract 3503, New Haven County, Connecticut",526,209,357,201,111,73,0,12,0,12,0,12,16,24,42,53,0,12,42,53
1500000US090093503002,090093503002,"Block Group 2, Census Tract 3503, New Haven County, Connecticut",449,201,205,139,115,60,0,12,14,22,0,12,115,108,0,12,0,12,0,12
1500000US090093503003,090093503003,"Block Group 3, Census Tract 3503, New Haven County, Connecticut",911,262,296,185,432,174,0,12,0,12,0,12,131,111,52,82,52,82,0,12
1500000US090093504001,090093504001,"Block Group 1, Census Tract 3504, New Haven County, Connecticut",913,214,352,172,371,148,0,12,0,12,0,12,174,167,16,17,6,8,10,14
1500000US090093504002,090093504002,"Block Group 2, Census Tract 3504, New Haven County, Connecticut",1130,253,581,207,313,139,0,12,0,12,0,12,186,180,50,35,20,21,30,28
1500000US090093504003,090093504003,"Block Group 3, Census Tract 3504, New Haven County, Connecticut",465,166,256,125,173,114,0,12,0,12,0,12,36,30,0,12,0,12,0,12
1500000US090093505001,090093505001,"Block Group 1, Census Tract 3505, New Haven County, Connecticut",1584,283,852,211,139,107,0,12,3,7,0,12,422,217,168,129,42,41,126,124
1500000US090093505002,090093505002,"Block Group 2, Census Tract 3505, New Haven County, Connecticut",855,245,283,130,115,59,0,12,11,17,0,12,408,219,38,34,38,34,0,12
1500000US090093508001,090093508001,"Block Group 1, Census Tract 3508, New Haven County, Connecticut",2467,524,1838,496,467,260,0,12,0,12,0,12,107,125,55,50,10,16,45,47
1500000US090093508002,090093508002,"Block Group 2, Census Tract 3508, New Haven County, Connecticut",1313,414,969,410,121,76,7,14,0,12,0,12,186,146,30,40,7,15,23,38
1500000US090093508003,090093508003,"Block Group 3, Census Tract 3508, New Haven County, Connecticut",476,251,375,257,101,84,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090093508004,090093508004,"Block Group 4, Census Tract 3508, New Haven County, Connecticut",1831,538,912,401,566,323,0,12,0,12,0,12,283,261,70,51,0,12,70,51
1500000US090093509001,090093509001,"Block Group 1, Census Tract 3509, New Haven County, Connecticut",1799,213,1042,184,593,132,0,12,3,4,0,12,80,77,81,100,22,28,59,90
1500000US090093509002,090093509002,"Block Group 2, Census Tract 3509, New Haven County, Connecticut",339,87,254,78,57,54,5,10,0,12,0,12,19,27,4,7,4,7,0,12
1500000US090093510001,090093510001,"Block Group 1, Census Tract 3510, New Haven County, Connecticut",1019,334,617,290,160,142,0,12,132,141,0,12,18,23,92,78,26,45,66,67
1500000US090093510002,090093510002,"Block Group 2, Census Tract 3510, New Haven County, Connecticut",1357,411,653,380,447,205,0,12,0,12,0,12,154,156,103,138,0,12,103,138
1500000US090093510003,090093510003,"Block Group 3, Census Tract 3510, New Haven County, Connecticut",1474,344,1024,318,347,208,40,52,0,12,0,12,33,52,30,37,10,17,20,23
1500000US090093511001,090093511001,"Block Group 1, Census Tract 3511, New Haven County, Connecticut",2455,382,1010,249,847,251,0,12,234,224,0,12,236,199,128,130,0,12,128,130
1500000US090093511002,090093511002,"Block Group 2, Census Tract 3511, New Haven County, Connecticut",1439,357,931,358,307,144,0,12,21,28,0,12,31,49,149,110,50,62,99,91
1500000US090093512001,090093512001,"Block Group 1, Census Tract 3512, New Haven County, Connecticut",2431,403,1092,372,684,250,10,16,0,12,0,12,579,274,66,78,0,12,66,78
1500000US090093512002,090093512002,"Block Group 2, Census Tract 3512, New Haven County, Connecticut",1455,417,810,371,440,270,0,12,0,12,0,12,128,105,77,91,0,12,77,91
1500000US090093512003,090093512003,"Block Group 3, Census Tract 3512, New Haven County, Connecticut",563,217,323,219,156,130,0,12,0,12,0,12,79,78,5,8,5,8,0,12
1500000US090093513001,090093513001,"Block Group 1, Census Tract 3513, New Haven County, Connecticut",1383,515,748,411,330,255,0,12,107,142,10,17,0,12,188,178,0,12,188,178
1500000US090093513002,090093513002,"Block Group 2, Census Tract 3513, New Haven County, Connecticut",956,412,459,238,188,214,0,12,192,272,0,12,12,22,105,137,0,12,105,137
1500000US090093513003,090093513003,"Block Group 3, Census Tract 3513, New Haven County, Connecticut",1738,523,1047,457,329,274,0,12,0,12,0,12,164,281,198,292,16,26,182,289
1500000US090093513004,090093513004,"Block Group 4, Census Tract 3513, New Haven County, Connecticut",979,419,693,441,77,99,0,12,58,89,0,12,151,229,0,12,0,12,0,12
1500000US090093513005,090093513005,"Block Group 5, Census Tract 3513, New Haven County, Connecticut",621,243,305,169,160,206,0,12,0,12,0,12,156,207,0,12,0,12,0,12
1500000US090093514001,090093514001,"Block Group 1, Census Tract 3514, New Haven County, Connecticut",1420,380,731,290,80,102,0,12,118,159,0,12,410,231,81,107,66,107,15,25
1500000US090093514002,090093514002,"Block Group 2, Census Tract 3514, New Haven County, Connecticut",1014,290,455,190,310,226,0,12,0,12,0,12,227,179,22,32,0,12,22,32
1500000US090093514003,090093514003,"Block Group 3, Census Tract 3514, New Haven County, Connecticut",2027,380,1366,378,278,168,0,12,110,176,0,12,142,87,131,123,7,11,124,122
1500000US090093515001,090093515001,"Block Group 1, Census Tract 3515, New Haven County, Connecticut",1266,473,611,276,473,305,0,12,10,16,0,12,26,45,146,179,0,12,146,179
1500000US090093515002,090093515002,"Block Group 2, Census Tract 3515, New Haven County, Connecticut",2129,601,892,262,488,423,0,12,239,234,0,12,485,404,25,46,25,46,0,12
1500000US090093515003,090093515003,"Block Group 3, Census Tract 3515, New Haven County, Connecticut",448,185,389,182,42,53,0,12,8,13,0,12,0,12,9,14,0,12,9,14
1500000US090093515004,090093515004,"Block Group 4, Census Tract 3515, New Haven County, Connecticut",1482,393,803,249,164,156,0,12,10,15,11,17,400,318,94,114,70,111,24,28
1500000US090093516011,090093516011,"Block Group 1, Census Tract 3516.01, New Haven County, Connecticut",813,223,690,222,99,111,0,12,0,12,0,12,16,28,8,12,0,12,8,12
1500000US090093516012,090093516012,"Block Group 2, Census Tract 3516.01, New Haven County, Connecticut",918,273,562,201,291,123,0,12,0,12,0,12,49,45,16,17,0,12,16,17
1500000US090093516013,090093516013,"Block Group 3, Census Tract 3516.01, New Haven County, Connecticut",967,284,852,255,0,12,0,12,27,42,0,12,49,96,39,61,0,12,39,61
1500000US090093516014,090093516014,"Block Group 4, Census Tract 3516.01, New Haven County, Connecticut",492,192,369,129,25,39,0,12,0,12,0,12,17,49,81,86,6,11,75,85
1500000US090093516021,090093516021,"Block Group 1, Census Tract 3516.02, New Haven County, Connecticut",1113,219,961,185,120,144,0,12,0,12,0,12,22,35,10,21,0,12,10,21
1500000US090093516022,090093516022,"Block Group 2, Census Tract 3516.02, New Haven County, Connecticut",1879,521,1175,424,460,324,0,12,61,92,0,12,133,132,50,79,0,12,50,79
1500000US090093516023,090093516023,"Block Group 3, Census Tract 3516.02, New Haven County, Connecticut",689,174,689,174,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090093516024,090093516024,"Block Group 4, Census Tract 3516.02, New Haven County, Connecticut",2456,509,2217,478,206,290,0,12,13,19,0,12,20,35,0,12,0,12,0,12
1500000US090093517001,090093517001,"Block Group 1, Census Tract 3517, New Haven County, Connecticut",855,249,677,251,160,118,0,12,0,12,0,12,0,12,18,24,0,12,18,24
1500000US090093517002,090093517002,"Block Group 2, Census Tract 3517, New Haven County, Connecticut",2114,380,1423,309,449,215,0,12,0,12,0,12,108,94,134,96,29,28,105,91
1500000US090093518001,090093518001,"Block Group 1, Census Tract 3518, New Haven County, Connecticut",820,247,542,184,239,154,0,12,8,14,0,12,10,16,21,36,0,12,21,36
1500000US090093518002,090093518002,"Block Group 2, Census Tract 3518, New Haven County, Connecticut",1358,342,1198,303,69,87,0,12,64,96,0,12,27,42,0,12,0,12,0,12
1500000US090093518003,090093518003,"Block Group 3, Census Tract 3518, New Haven County, Connecticut",1387,317,1210,297,150,103,0,12,0,12,0,12,0,12,27,35,0,12,27,35
1500000US090093519001,090093519001,"Block Group 1, Census Tract 3519, New Haven County, Connecticut",1291,230,993,186,139,90,5,11,79,64,0,12,50,61,25,20,5,11,20,15
1500000US090093519002,090093519002,"Block Group 2, Census Tract 3519, New Haven County, Connecticut",1155,246,800,159,91,62,0,12,77,80,0,12,108,85,79,83,61,81,18,19
1500000US090093520001,090093520001,"Block Group 1, Census Tract 3520, New Haven County, Connecticut",713,340,638,323,0,12,0,12,27,35,0,12,0,12,48,63,0,12,48,63
1500000US090093520002,090093520002,"Block Group 2, Census Tract 3520, New Haven County, Connecticut",1492,507,857,279,36,37,0,12,8,13,0,12,348,251,243,348,1,2,242,348
1500000US090093520003,090093520003,"Block Group 3, Census Tract 3520, New Haven County, Connecticut",2665,442,2032,371,297,94,0,12,122,126,0,12,167,186,47,52,0,12,47,52
1500000US090093521001,090093521001,"Block Group 1, Census Tract 3521, New Haven County, Connecticut",1832,345,1395,306,338,213,0,12,16,18,0,12,38,47,45,46,0,12,45,46
1500000US090093521002,090093521002,"Block Group 2, Census Tract 3521, New Haven County, Connecticut",1099,263,453,127,498,223,0,12,37,47,0,12,64,57,47,58,0,12,47,58
1500000US090093521003,090093521003,"Block Group 3, Census Tract 3521, New Haven County, Connecticut",1355,331,878,249,346,213,0,12,0,12,0,12,115,101,16,23,0,12,16,23
1500000US090093522001,090093522001,"Block Group 1, Census Tract 3522, New Haven County, Connecticut",2742,333,1436,286,893,254,20,27,0,12,13,20,255,151,125,78,47,48,78,61
1500000US090093523001,090093523001,"Block Group 1, Census Tract 3523, New Haven County, Connecticut",2333,390,1598,302,692,224,0,12,0,12,0,12,0,12,43,41,0,12,43,41
1500000US090093523002,090093523002,"Block Group 2, Census Tract 3523, New Haven County, Connecticut",717,445,506,357,208,215,0,12,0,12,0,12,0,12,3,7,0,12,3,7
1500000US090093524001,090093524001,"Block Group 1, Census Tract 3524, New Haven County, Connecticut",1193,392,885,339,124,108,0,12,0,12,0,12,148,221,36,60,30,60,6,11
1500000US090093524002,090093524002,"Block Group 2, Census Tract 3524, New Haven County, Connecticut",2392,594,1146,300,627,340,0,12,11,18,0,12,357,350,251,144,12,18,239,143
1500000US090093525001,090093525001,"Block Group 1, Census Tract 3525, New Haven County, Connecticut",1142,279,1058,281,47,58,0,12,8,15,0,12,13,50,16,28,0,12,16,28
1500000US090093525002,090093525002,"Block Group 2, Census Tract 3525, New Haven County, Connecticut",1661,318,1152,263,356,222,0,12,88,85,0,12,27,27,38,46,0,12,38,46
1500000US090093526001,090093526001,"Block Group 1, Census Tract 3526, New Haven County, Connecticut",665,273,511,253,75,77,0,12,53,73,0,12,15,24,11,17,0,12,11,17
1500000US090093526002,090093526002,"Block Group 2, Census Tract 3526, New Haven County, Connecticut",473,361,145,134,124,147,0,12,0,12,0,12,85,133,119,166,0,12,119,166
1500000US090093526003,090093526003,"Block Group 3, Census Tract 3526, New Haven County, Connecticut",2065,560,1313,541,197,170,0,12,479,428,0,12,63,73,13,22,13,22,0,12
1500000US090093526004,090093526004,"Block Group 4, Census Tract 3526, New Haven County, Connecticut",1882,593,1429,529,438,328,0,12,0,12,0,12,0,12,15,26,0,12,15,26
1500000US090093527011,090093527011,"Block Group 1, Census Tract 3527.01, New Haven County, Connecticut",700,241,572,235,52,54,0,12,0,12,0,12,76,119,0,12,0,12,0,12
1500000US090093527012,090093527012,"Block Group 2, Census Tract 3527.01, New Haven County, Connecticut",2022,273,1430,282,297,157,0,12,51,78,0,12,215,165,29,33,19,29,10,15
1500000US090093527021,090093527021,"Block Group 1, Census Tract 3527.02, New Haven County, Connecticut",2554,566,1405,496,366,343,0,12,0,12,28,48,533,555,222,354,0,12,222,354
1500000US090093527022,090093527022,"Block Group 2, Census Tract 3527.02, New Haven County, Connecticut",2215,680,2032,634,159,187,0,12,0,12,0,12,12,13,12,21,0,12,12,21
1500000US090093527023,090093527023,"Block Group 3, Census Tract 3527.02, New Haven County, Connecticut",975,523,366,256,519,397,0,12,0,12,0,12,56,96,34,51,34,51,0,12
1500000US090093528001,090093528001,"Block Group 1, Census Tract 3528, New Haven County, Connecticut",2666,556,1927,591,304,234,0,12,12,19,0,12,275,251,148,188,0,12,148,188
1500000US090093528002,090093528002,"Block Group 2, Census Tract 3528, New Haven County, Connecticut",1435,422,1083,329,34,42,0,12,0,12,0,12,141,214,177,143,44,52,133,139
1500000US090093528003,090093528003,"Block Group 3, Census Tract 3528, New Haven County, Connecticut",1985,568,1305,485,319,272,0,12,89,145,0,12,212,148,60,80,20,34,40,67
1500000US090093611001,090093611001,"Block Group 1, Census Tract 3611, New Haven County, Connecticut",750,272,750,272,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090093611002,090093611002,"Block Group 2, Census Tract 3611, New Haven County, Connecticut",3074,488,2954,470,8,14,0,12,0,12,0,12,23,36,89,87,18,30,71,79
1500000US090093611003,090093611003,"Block Group 3, Census Tract 3611, New Haven County, Connecticut",763,371,763,371,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090093611004,090093611004,"Block Group 4, Census Tract 3611, New Haven County, Connecticut",2168,575,2080,573,88,102,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090093612001,090093612001,"Block Group 1, Census Tract 3612, New Haven County, Connecticut",1175,255,1090,254,45,69,0,12,22,36,18,30,0,12,0,12,0,12,0,12
1500000US090093612002,090093612002,"Block Group 2, Census Tract 3612, New Haven County, Connecticut",2043,296,1923,305,75,93,0,12,0,12,0,12,2,3,43,66,0,12,43,66
1500000US090093612003,090093612003,"Block Group 3, Census Tract 3612, New Haven County, Connecticut",2078,364,1853,376,97,124,0,12,107,104,0,12,21,29,0,12,0,12,0,12
1500000US090093613001,090093613001,"Block Group 1, Census Tract 3613, New Haven County, Connecticut",974,213,962,213,2,3,0,12,10,16,0,12,0,12,0,12,0,12,0,12
1500000US090093613002,090093613002,"Block Group 2, Census Tract 3613, New Haven County, Connecticut",1605,322,1593,324,0,12,0,12,12,19,0,12,0,12,0,12,0,12,0,12
1500000US090093613003,090093613003,"Block Group 3, Census Tract 3613, New Haven County, Connecticut",2066,379,1905,372,72,99,0,12,75,104,0,12,0,12,14,17,8,13,6,11
1500000US090093614011,090093614011,"Block Group 1, Census Tract 3614.01, New Haven County, Connecticut",1326,176,805,149,127,71,0,12,300,87,0,12,41,31,53,37,28,29,25,31
1500000US090093614012,090093614012,"Block Group 2, Census Tract 3614.01, New Haven County, Connecticut",1101,152,712,135,145,77,1,2,201,90,0,12,42,48,0,12,0,12,0,12
1500000US090093614013,090093614013,"Block Group 3, Census Tract 3614.01, New Haven County, Connecticut",1462,396,1045,385,151,78,8,17,162,100,9,13,21,21,66,39,0,12,66,39
1500000US090093614021,090093614021,"Block Group 1, Census Tract 3614.02, New Haven County, Connecticut",1264,227,820,158,65,33,0,12,267,141,0,12,34,46,78,36,14,19,64,30
1500000US090093614022,090093614022,"Block Group 2, Census Tract 3614.02, New Haven County, Connecticut",1523,194,936,144,147,64,0,12,287,82,0,12,50,48,103,53,10,14,93,51
1500000US090093615001,090093615001,"Block Group 1, Census Tract 3615, New Haven County, Connecticut",1830,609,747,278,556,407,0,12,142,148,0,12,385,328,0,12,0,12,0,12
1500000US090093615002,090093615002,"Block Group 2, Census Tract 3615, New Haven County, Connecticut",2660,258,1873,271,362,130,9,19,161,73,0,12,145,94,110,55,35,32,75,51
1500000US090093615003,090093615003,"Block Group 3, Census Tract 3615, New Haven County, Connecticut",2311,503,716,279,1182,401,18,27,31,32,0,12,14,19,350,292,0,12,350,292
1500000US090093615004,090093615004,"Block Group 4, Census Tract 3615, New Haven County, Connecticut",812,335,439,217,118,116,0,12,0,12,0,12,230,271,25,29,0,12,25,29
1500000US090099900000,090099900000,"Block Group 0, Census Tract 9900, New Haven County, Connecticut",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090116501001,090116501001,"Block Group 1, Census Tract 6501, New London County, Connecticut",768,110,757,109,0,12,0,12,9,14,0,12,2,4,0,12,0,12,0,12
1500000US090116501002,090116501002,"Block Group 2, Census Tract 6501, New London County, Connecticut",681,139,681,139,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090116501003,090116501003,"Block Group 3, Census Tract 6501, New London County, Connecticut",974,137,946,137,0,12,0,12,13,13,0,12,0,12,15,17,9,15,6,9
1500000US090116601011,090116601011,"Block Group 1, Census Tract 6601.01, New London County, Connecticut",854,173,839,172,0,12,0,12,15,24,0,12,0,12,0,12,0,12,0,12
1500000US090116601012,090116601012,"Block Group 2, Census Tract 6601.01, New London County, Connecticut",1139,167,1119,164,0,12,0,12,7,11,13,17,0,12,0,12,0,12,0,12
1500000US090116601013,090116601013,"Block Group 3, Census Tract 6601.01, New London County, Connecticut",1284,230,1244,232,0,12,0,12,0,12,0,12,1,2,39,52,0,12,39,52
1500000US090116601021,090116601021,"Block Group 1, Census Tract 6601.02, New London County, Connecticut",835,146,835,146,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090116601022,090116601022,"Block Group 2, Census Tract 6601.02, New London County, Connecticut",1899,220,1799,210,12,19,0,12,51,52,0,12,24,38,13,21,0,12,13,21
1500000US090116601023,090116601023,"Block Group 3, Census Tract 6601.02, New London County, Connecticut",851,238,735,209,89,133,0,12,22,33,0,12,0,12,5,8,0,12,5,8
1500000US090116601024,090116601024,"Block Group 4, Census Tract 6601.02, New London County, Connecticut",632,189,632,189,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US090116903001,090116903001,"Block Group 1, Census Tract 6903, New London County, Connecticut",1341,352,574,281,417,239,0,12,10,18,0,12,230,223,110,130,46,72,64,117
1500000US090116903002,090116903002,"Block Group 2, Census Tract 6903, New London County, Connecticut",1074,371,902,330,121,102,0,12,0,12,0,12,51,82,0,12,0,12,0,12
1500000US090116903003,090116903003,"Block Group 3, Census Tract 6903, New London County, Connecticut",2123,565,970,309,426,261,0,12,0,12,0,12,631,359,96,120,75,116,21,27
1500000US090116903004,090116903004,"Block Group 4, Census Tract 6903, New London County, Connecticut",1785,430,380,140,518,322,0,12,95,118,0,12,615,360,177,118,35,56,142,101
1500000US090116904001,090116904001,"Block Group 1, Census Tract 6904, New London County, Connecticut",1036,283,556,260,141,91,0,12,7,11,0,12,294,168,38,50,29,48,9,14
1500000US090116904002,090116904002,"Block Group 2, Census Tract 6904, New London County, Connecticut",1169,298,427,189,332,171,0,12,35,36,0,12,300,195,75,55,18,25,57,51
1500000US090116905001,090116905001,"Block Group 1, Census Tract 6905, New London County, Connecticut",447,150,281,93,0,12,0,12,24,38,0,12,33,54,109,68,0,12,109,68
1500000US090116905002,090116905002,"Block Group 2, Census Tract 6905, New London County, Connecticut",2049,305,1149,304,496,191,0,12,52,51,11,15,277,187,64,60,10,17,54,57
1500000US090116907001,090116907001,"Block Group 1, Census Tract 6907, New London County, Connecticut",1201,211,716,184,204,141,0,12,0,12,0,12,22,99,259,87,15,24,244,77
1500000US090116908001,090116908001,"Block Group 1, Census Tract 6908, New London County, Connecticut",1392,384,731,279,83,70,0,12,120,133,0,12,350,334,108,105,0,12,108,105
1500000US090116908002,090116908002,"Block Group 2, Census Tract 6908, New London County, Connecticut",640,219,458,198,106,91,0,12,39,62,25,36,0,12,12,15,0,12,12,15
1500000US090116908003,090116908003,"Block Group 3, Census Tract 6908, New London County, Connecticut",1330,331,1071,265,66,63,0,12,6,9,0,12,73,68,114,137,0,12,114,137
1500000US090116909001,090116909001,"Block Group 1, Census Tract 6909, New London County, Connecticut",1644,313,1525,282,28,31,6,13,2,4,0,12,21,19,62,70,3,6,59,70
1500000US090116909002,090116909002,"Block Group 2, Census Tract 6909, New London County, Connecticut",760,229,600,218,8,18,0,12,118,190,0,12,0,12,34,38,0,12,34,38
1500000US090116909003,090116909003,"Block Group 3, Census Tract 6909, New London County, Connecticut",783,252,658,283,28,31,0,12,0,12,0,12,0,12,97,88,0,12,97,88
1500000US090116909004,090116909004,"Block Group 4, Census Tract 6909, New London County, Connecticut",1942,517,1022,285,205,228,0,12,0,12,0,12,377,218,338,266,248,248,90,102
1500000US090116933001,090116933001,"Block Group 1, Census Tract 6933, New London County, Connecticut",1170,202,1000,183,25,28,13,22,51,63,0,12,0,12,81,96,0,12,81,96
1500000US090116933002,090116933002,"Block Group 2, Census Tract 6933, New London County, Connecticut",1554,282,1503,267,0,12,0,12,16,24,0,12,0,12,35,54,0,12,35,54
1500000US090116933003,090116933003,"Block Group 3, Census Tract 6933, New London County, Connecticut",2607,554,2286,564,143,158,0,12,34,46,0,12,29,46,115,127,99,122,16,27
1500000US090116934001,090116934001,"Block Group 1, Census Tract 6934, New London County, Connecticut",983,262,736,258,0,12,35,60,70,77,0,12,100,110,42,46,0,12,42,46
1500000US090116934002,090116934002,"Block Group 2, Census Tract 6934, New London County, Connecticut",1745,318,1386,259,14,19,0,12,209,220,0,12,52,87,84,70,0,12,84,70
1500000US090116934003,090116934003,"Block Group 3, Census Tract 6934, New London County, Connecticut",794,219,674,203,27,26,0,12,93,102,0,12,0,12,0,12,0,12,0,12
1500000US090116934004,090116934004,"Block Group 4, Census Tract 6934, New London County, Connecticut",716,160,632,132,7,14,0,12,0,12,0,12,77,106,0,12,0,12,0,12
1500000US090116935001,090116935001,"Block Group 1, Census Tract 6935, New London County, Connecticut",1637,235,1617,231,4,10,0,12,0,12,0,12,7,15,9,14,0,12,9,14
1500000US090116935002,090116935002,"Block Group 2, Census Tract 6935, New London County, Connecticut",1821,223,1568,252,155,115,0,12,41,46,0,12,19,28,38,40,0,12,38,40
1500000US090116936001,090116936001,"Block Group 1, Census Tract 6936, New London County, Connecticut",1086,239,924,248,48,55,0,12,9,14,0,12,40,39,65,43,15,24,50,37
1500000US090116936002,090116936002,"Block Group 2, Census Tract 6936, New London County, Connecticut",1143,203,1034,211,29,34,0,12,69,97,0,12,2,3,9,13,0,12,9,13
1500000US090116936003,090116936003,"Block Group 3, Census Tract 6936, New London County, Connecticut",733,159,658,166,0,12,0,12,0,12,0,12,0,12,75,70,38,58,37,35
1500000US090116937001,090116937001,"Block Group 1, Census Tract 6937, New London County, Connecticut",1775,258,1467,253,75,68,23,37,46,45,0,12,111,117,53,43,3,13,50,42
1500000US090116937002,090116937002,"Block Group 2, Census Tract 6937, New London County, Connecticut",1436,207,1190,203,45,57,22,42,131,111,0,12,0,12,48,42,20,29,28,32
1500000US090116952011,090116952011,"Block Group 1, Census Tract 6952.01, New London County, Connecticut",1069,401,938,377,0,12,0,12,0,12,0,12,0,12,131,185,14,22,117,184
1500000US090116952012,090116952012,"Block Group 2, Census Tract 6952.01, New London County, Connecticut",1503,395,1162,332,77,101,26,36,202,203,0,12,0,12,36,53,0,12,36,53
1500000US090116952013,090116952013,"Block Group 3, Census Tract 6952.01, New London County, Connecticut",856,285,757,273,1,2,0,12,96,126,0,12,1,2,1,2,1,2,0,12
1500000US090116952014,090116952014,"Block Group 4, Census Tract 6952.01, New London County, Connecticut",1556,415,1543,412,0,12,0,12,0,12,0,12,0,12,13,22,0,12,13,22
1500000US090116952021,090116952021,"Block Group 1, Census Tract 6952.02, New London County, Connecticut",874,176,821,184,0,12,0,12,0,12,0,12,20,32,33,66,0,12,33,66
1500000US090116952022,090116952022,"Block Group 2, Census Tract 6952.02, New London County, Connecticut",1816,484,1392,427,35,44,100,135,0,12,0,12,2,5,287,198,0,12,287,198
1500000US090116952023,090116952023,"Block Group 3, Census Tract 6952.02, New London County, Connecticut",2000,453,1754,476,16,26,0,12,83,90,0,12,34,53,113,97,52,67,61,72
1500000US090116952024,090116952024,"Block Group 4, Census Tract 6952.02, New London County, Connecticut",1475,322,1391,319,0,12,0,12,47,55,0,12,0,12,37,39,0,12,37,39
1500000US090116961001,090116961001,"Block Group 1, Census Tract 6961, New London County, Connecticut",1203,258,1149,255,0,12,0,12,54,61,0,12,0,12,0,12,0,12,0,12
1500000US090116961002,090116961002,"Block Group 2, Census Tract 6961, New London County, Connecticut",1019,325,579,226,355,277,37,50,0,12,0,12,48,90,0,12,0,12,0,12
1500000US090116961003,090116961003,"Block Group 3, Census Tract 6961, New London County, Connecticut",1703,469,1106,441,246,241,0,12,83,93,0,12,0,12,268,157,0,12,268,157
1500000US090116961004,090116961004,"Block Group 4, Census Tract 6961, New London County, Connecticut",740,278,420,143,43,50,0,12,0,12,0,12,0,12,277,304,0,12,277,304
1500000US090116962001,090116962001,"Block Group 1, Census Tract 6962, New London County, Connecticut",924,504,795,458,56,63,0,12,47,79,0,12,0,12,26,44,0,12,26,44
1500000US090116962002,090116962002,"Block Group 2, Census Tract 6962, New London County, Connecticut",1517,365,1087,302,33,54,0,12,217,138,0,12,89,149,91,82,0,12,91,82
1500000US090116962003,090116962003,"Block Group 3, Census Tract 6962, New London County, Connecticut",961,277,742,227,68,64,0,12,104,129,0,12,23,37,24,37,0,12,24,37
1500000US090116962004,090116962004,"Block Group 4, Census Tract 6962, New London County, Connecticut",1325,372,1214,396,0,12,0,12,90,110,0,12,4,10,17,30,0,12,17,30
1500000US090116963001,090116963001,"Block Group 1, Census Tract 6963, New London County, Connecticut",1015,251,979,247,11,17,0,12,25,28,0,12,0,12,0,12,0,12,0,12
1500000US090116963002,090116963002,"Block Group 2, Census Tract 6963, New London County, Connecticut",1715,342,1429,317,80,94,105,159,18,20,0,12,25,33,58,89,0,12,58,89
1500000US090116964001,090116964001,"Block Group 1, Census Tract 6964, New London County, Connecticut",1818,603,1051,454,353,275,262,196,0,12,0,12,0,12,152,113,0,12,152,113
1500000US090116964002,090116964002,"Block Group 2, Census Tract 6964, New London County, Connecticut",630,302,483,267,68,116,29,48,11,18,0,12,39,66,0,12,0,12,0,12
1500000US090116964003,090116964003,"Block Group 3, Census Tract 6964, New London County, Connecticut",671,284,397,187,148,173,0,12,13,36,0,12,53,100,60,96,0,12,60,96
1500000US090116964004,090116964004,"Block Group 4, Census Tract 6964, New London County, Connecticut",1489,424,905,290,356,278,0,12,51,108,0,12,0,12,177,149,61,101,116,121
1500000US090116964005,090116964005,"Block Group 5, Census Tract 6964, New London County, Connecticut",1429,484,678,363,160,94,0,12,0,12,0,12,52,100,539,367,0,12,539,367
